authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Alachisoft,2015-03-12T12:50:31.17Z,"NCache 4.4 is an extremely fast and scalable distributed cache that removes performance bottlenecks related to data storage and databases. NCache 4.4 lets you cache your application data for .Net applications. 
This NCache 4.4 SDK NuGet package provides assemblies for using NCache 4.4 for object caching.
This NuGet package can only be used with .NET 4.0 and higher.",Alachisoft.NCache.SDK,False,2018-02-15T12:15:08.913+00:00,True,False,A package that adds NCache 4.4 assemblies for object caching in .NET Framework 4.0 and higher.,"Alachisoft,NCache,4.4,SDK,In-Memory,Caching",10506,False,4.4.0
"GeertvanHorrik,OrchestraDevs",2015-03-12T17:34:20.163Z,The library for all modules created for the Orchestra shell.,Orchestra.Core,True,2018-04-16T15:53:54.697+00:00,True,False,,"mvvm,orchestra,shell,prism,framework,wpf",51902,True,2.1.0-unstable0104
acraven,2015-03-12T18:58:19.27Z,RESTful Json WebApi client,Atlas.Core.WebApi.Client,False,2015-08-21T08:50:30.767-07:00,True,False,,"WebApi,RESTful,Json",3599,False,0.0.5
"ejsmith,bniemyjski",2015-03-12T19:39:47.293Z,Pluggable foundation blocks for building distributed apps.,Foundatio.AzureStorage,False,2017-11-30T15:15:57.557+00:00,True,False,,"Queue,Messaging,Message,Bus,Locking,Lock,Distributed,File,Storage,Blob,Jobs,Metrics,Stats,Azure,Redis,StatsD",61805,True,1.0.141
"Sergey Shandar,Boost",2015-03-12T16:54:47.41Z,boost_regex-vc120,boost_regex-vc120,True,2018-01-02T06:09:55.91+00:00,True,False,,"native,nativepackage,C++,Boost,binaries,vc120,regex",47477,False,1.58.0-b1rc1
"Sergey Shandar,Boost",2015-03-12T16:30:23.973Z,boost_math_tr1f-vc120,boost_math_tr1f-vc120,True,2018-01-02T05:31:11.963+00:00,True,False,,"native,nativepackage,C++,Boost,binaries,vc120,math_tr1f",16062,False,1.58.0-b1rc1
Anthony Leatherwood,2015-03-12T18:16:52.753Z,DrivenAz is an interface to Azure table storage in the style of DrivenDb,DrivenAz,False,2016-06-13T06:50:14.543-07:00,True,False,,"azure,drivendb,orm",4915,False,1.3.0
"Sergey Shandar,Boost",2015-03-12T16:59:50.693Z,boost_serialization-vc110,boost_serialization-vc110,True,2018-01-02T06:29:46.07+00:00,True,False,,"native,nativepackage,C++,Boost,binaries,vc110,serialization",8253,False,1.58.0-b1rc1
Grid Protection Alliance,2015-03-12T19:33:59.693Z,"Library of ASP.NET web forms extensions, embedded resource hosting and HTTP Module for implementing role-based security.",GSF.Web,True,2018-04-16T17:35:38.173+00:00,True,False,,"Web,ASP.NET,Extensions,Hosting,HTTP,Module,Security,Portal,JavaScript",69586,False,2.1.45-beta
"Sergey Shandar,Boost",2015-03-12T16:53:03.313Z,boost_regex-vc110,boost_regex-vc110,True,2018-01-02T06:09:33.22+00:00,True,False,,"native,nativepackage,C++,Boost,binaries,vc110,regex",12244,False,1.58.0-b1rc1
"Steffen Forkmann,Max Malook,Tomasz Heimowski",2015-03-12T14:18:20.157Z,Railway-oriented programming for .NET,Chessie,False,2016-07-21T07:23:31.85-07:00,True,False,Railway-oriented programming for .NET,"rop,fsharp,F#",79985,False,0.0.23
SmartElk,2015-03-12T14:11:22.52Z,EntityFramework adapter for Antler framework,Antler.EntityFramework,False,2015-03-20T03:27:17.643-07:00,True,False,,"Antler,EntityFramework",12859,False,3.4.2
Ben Abelshausen,2015-03-12T12:34:37.583Z,"OsmSharp is an open-source mapping project, this module adds public transit routing capabilities.",OsmSharp.Transit,True,1900-01-01T00:00:00+00:00,False,False,"OsmSharp is an open-source mapping project, this module adds public transit routing capabilities. Can use a GTFS feed and OpenStreetMap to implement fully multimodal routing.","osm,openstreetmap,routing,GFTS,transit",-1,False,0.1.0.88-beta
GeertvanHorrik,2015-03-12T14:24:28.82Z,Catel.Extensions.Prism4 library which contains helper classes for prism.,Catel.Extensions.Prism,True,2016-11-29T13:36:21.16+00:00,True,False,,"prism,catel,mvvm",129402,True,4.1.0-unstable0134
Torben Rahbek Koch,2015-03-12T16:11:01.793Z,A common interface for various logging frameworks.,SoftwarePassion.LogBridge,False,2018-02-16T09:20:43.46+00:00,True,False,A common interface for various logging frameworks.,"Utility,Logging",2309,False,1.2.0
"Sergey Shandar,Boost",2014-10-24T19:49:28.97Z,boost_container-vc110,boost_container-vc110,True,2018-01-02T04:47:46.57+00:00,True,False,,"native,nativepackage,C++,Boost,binaries,container",6764,False,1.57.0-b1z
"ejsmith,bniemyjski",2015-03-12T19:42:03.957Z,Pluggable foundation blocks for building distributed apps.,Foundatio.StatsD,False,1900-01-01T00:00:00+00:00,False,False,,"Queue,Messaging,Message,Bus,Locking,Lock,Distributed,File,Storage,Blob,Jobs,Metrics,Stats,Azure,Redis,StatsD",10239,True,1.0.142
JustGiving,2015-03-12T15:09:07.89Z,"Ninject bindings for the JG EventStore Http subscriber, used for instantiating event handlers for subscribed messages",JustGiving.EventStore.Http.SubscriberHost.Ninject,False,2017-08-11T10:24:43.367+00:00,True,False,JustGiving.EventStore.Http.SubscriberHost.Ninject,"EventStore,event,store,soa,http,ninject,subscribe",18586,False,0.1503.1215.534
srjohn,2015-03-12T16:18:31.993Z,.NET Helper Libraries,JohnsonNet,False,2016-05-02T01:45:26.527-07:00,True,False,,,5504,False,1.0.2.5
Dale Newman,2015-03-12T15:44:23.337Z,Cfg-NET is a .NET configuration handler.,Cfg-NET,False,2017-09-13T19:18:33.643+00:00,True,False,Cfg-NET is a .NET configuration handler.,"configuration,settings",10716,False,0.0.3
"Sergey Shandar,Boost",2014-11-03T08:20:15.47Z,boost_locale_icu,boost_locale_icu,True,1899-12-31T16:00:00-08:00,False,False,,"native,nativepackage,C++,Boost,sources,locale_icu",-1,False,1.57.0-rc1
Dolittle,2015-03-12T18:07:18.037Z,Support for Ninject for Bifrost,Bifrost.Ninject,False,2017-04-27T12:26:05.523-07:00,True,False,,"MVVM,LOB,CQRS",11926,False,1.0.0.16
"Sergey Shandar,Boost",2015-03-12T16:00:30.52Z,boost_filesystem-vc120,boost_filesystem-vc120,True,2018-01-02T05:02:03.15+00:00,True,False,,"native,nativepackage,C++,Boost,binaries,vc120,filesystem",94001,False,1.58.0-b1rc1
acraven,2015-03-12T18:17:42.883Z,RESTful Json WebApi client,Atlas.Core.WebApi.Client,False,2015-08-21T08:50:30.767-07:00,True,False,,"WebApi,RESTful,Json",3599,False,0.0.4
Dolittle,2015-03-12T17:56:58.067Z,Productivity Line of Business Application Framework,Bifrost,False,2017-04-27T12:25:01.477-07:00,True,False,,"MVVM,LOB,CQRS",16089,False,1.0.0.16
JustGiving,2015-03-12T15:08:27.037Z,"EventStore subscriber, using the JustGiving.EventStore.Http.Client library.",JustGiving.EventStore.Http.SubscriberHost,False,2017-08-11T10:23:16.803+00:00,True,False,JustGiving.EventStore.Http.SubscriberHost,"EventStore,event,store,soa,http",20649,False,1.0.126
Dolittle,2015-03-12T18:05:48.47Z,Making it easier to describe your Bifrost code with Machine.Specifications,Bifrost.MSpec,False,2016-01-06T12:23:42.037-08:00,True,False,,"MVVM,LOB,CQRS",4840,False,1.0.0.16
Mariusz Jaśkowiak,2015-03-12T13:02:51.073Z,Manipulable control for Silverlight,NoName.Controls,False,2015-03-12T06:33:14.48-07:00,True,False,,"Silverlight,Controls,Manipulation,ManipulableControl",788,False,1.0.1
"GeertvanHorrik,OrchestraDevs",2015-03-12T13:40:14.903Z,The Ribbon.Microsoft shell for Orchestra based applications.,Orchestra.Shell.Ribbon.Microsoft,True,2018-04-16T15:54:36.213+00:00,True,False,,"mvvm,orchestra,shell,prism,framework,wpf,microsoft,ribbon",38313,True,2.1.0-unstable0103
SmartElk,2015-03-12T15:13:56.19Z,Linq2Db adapter for Antler framework,Antler.Linq2Db,False,2015-03-20T03:28:08.05-07:00,True,False,,"Antler,Linq2Db",5355,False,3.4.3
SmartElk,2015-03-12T14:14:49.697Z,StructureMap adapter for Antler framework,Antler.StructureMap,False,2015-03-20T03:31:33.73-07:00,True,False,,"Antler,StructureMap,IoC",12002,False,3.4.2
Tekla,2015-03-12T10:01:05.827Z,"Tekla Structures OpenAPI for extensions, Tekla.Structures.dll, Tekla.Structures.Drawing.dll, Tekla.Structures.Model.dll, Tekla.Structures.Plugins.dll, Tekla.Structures.Dialog.dll, Tekla.Structures.Datatype.dll, Tekla.Structures.Analysis.dll, Tekla.Structures.Catalogs.dll, Tekla.Application.Library.dll",TeklaOpenAPI,False,2018-03-26T09:32:03.963+00:00,True,False,,".Net,Tekla",6578,False,21.0.1640
"Sergey Shandar,Boost",2014-10-24T20:38:51.827Z,boost_signals,boost_signals,True,1899-12-31T16:00:00-08:00,False,False,,"native,nativepackage,C++,Boost,sources,signals",-1,False,1.57.0-b1z
"Sergey Shandar,Boost",2015-03-12T17:04:56.133Z,boost_signals-vc110,boost_signals-vc110,True,2018-01-02T06:31:45.213+00:00,True,False,,"native,nativepackage,C++,Boost,binaries,vc110,signals",7274,False,1.58.0-b1rc1
"Sergey Shandar,Boost",2014-11-03T08:36:07.273Z,boost_math,boost_math,True,1899-12-31T16:00:00-08:00,False,False,,"native,nativepackage,C++,Boost,sources,math",-1,False,1.57.0-rc1
