authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Milosz Krajewski,2017-11-13T00:17:52.95Z,158,158,Proto.Actor adapter for Newtonsoft.Json serializer,Proto.Serialization.Json,False,2017-11-13T00:17:52.95+00:00,True,False,,"actors,actor,model,concurrency,proto,protoactor,serialization,json",84,False,0.1.14.1
Clone Commando,2017-11-13T00:17:24.563Z,131,158,An easy-to-use TCP networking library that relies heavily on event-based network interactions.,CloneCommando.CloNET,False,2017-12-10T07:55:50.853+00:00,True,False,,"networking,c#,.net",1464,False,0.5.0
AgentFire,2017-11-13T00:16:27.44Z,127,158,Provides a way for an app to use module-based (Start/Stop) singleton instances.,AgentFire.Lifetime.Modules,False,2017-12-14T19:28:26.313+00:00,True,False,,"dependency,start,stop,module,lifetime",826,False,2.0.0
cerberix.wordpress.mysql,2017-11-13T00:10:56.603Z,158,158,cerberix.wordpress.mysql,cerberix.wordpress.mysql,True,2017-11-13T00:10:56.603+00:00,True,False,,,299,False,1.0.0-pre5
,,-1,-1,,Proto.Persistence.Json,,,,True,,,,,0.1.14.1
Andreas Ravnestad,2017-11-13T00:00:08.43Z,158,158,Provides fulltext query capabilities to NHibernate. Includes LINQ provider. See https://github.com/andrerav/NHibernate.FullText for how-to.,NHibernate.FullText,False,2017-11-13T00:00:08.43+00:00,True,False,Provides fulltext query capabilities to NHibernate. Includes LINQ provider. See https://github.com/andrerav/NHibernate.FullText for how-to.,"NHibernate,FullText",1929,False,0.1.2.1754
NoOperation,2017-11-12T22:43:08.227Z,3,159,Library for interacting with the contents of Sansar Bag files,LibSanBag,False,2018-04-17T22:36:47.107+00:00,False,False,,"Sansar,Bag,Utilities",1716,False,1.0.0
NoOperation,2017-11-12T23:03:48.98Z,3,159,Library for interacting with the contents of Sansar Bag files,LibSanBag,False,2018-04-17T22:36:47.107+00:00,False,False,,"Sansar,Bag,Utilities",1716,False,1.0.1
NoOperation,2017-11-12T23:57:52.943Z,3,159,Library for interacting with the contents of Sansar Bag files,LibSanBag,False,2018-04-17T22:36:47.107+00:00,True,False,,"Sansar,Bag,Utilities",1716,False,1.0.2
TomSun.AspNetCore.RazorReact,2017-11-12T23:57:35.167Z,152,159,Package Description,TomSun.AspNetCore.RazorReact,False,2017-11-19T16:10:48.7+00:00,True,False,,,979,False,1.0.11
TomSun.AspNetCore.Extensions,2017-11-12T23:59:07.653Z,102,159,Package Description,TomSun.AspNetCore.Extensions,False,2018-01-08T23:05:07.02+00:00,True,False,,,1700,False,1.0.57
Octopus.Data,2017-11-12T23:47:51.66Z,43209,159,Package Description,Octopus.Data,False,1900-01-01T00:00:00+00:00,False,False,,,13381,False,4.0.0
TomSun.AspNetCore.RazorReact,2017-11-12T23:56:26.017Z,152,159,Package Description,TomSun.AspNetCore.RazorReact,False,2017-11-19T16:10:48.7+00:00,True,False,,,979,False,1.0.10
TomSun.AspNetCore.RazorReact,2017-11-12T23:55:19.9Z,152,159,Package Description,TomSun.AspNetCore.RazorReact,False,2017-11-19T16:10:48.7+00:00,True,False,,,979,False,1.0.9
glebedev,2017-11-12T23:55:18.07Z,1,159,Toe.ContentPipeline adapted for LINQPad.,Toe.ContentPipeline.LINQPad,False,2018-04-20T07:23:36.66+00:00,True,False,,linqpad-samples,3291,False,0.3.0.4
TomSun.AspNetCore.RazorReact,2017-11-12T23:54:11.263Z,152,159,Package Description,TomSun.AspNetCore.RazorReact,False,2017-11-19T16:10:48.7+00:00,True,False,,,979,False,1.0.8
glebedev,2017-11-12T23:53:27.937Z,1,159,Portable math library for game development. Part of TOE: Tiny Open Engine.,Toe.Math,False,2018-04-20T07:25:28.447+00:00,True,False,,"TOE,math,vector,quaternion,portable,windowsphone,windowsstore,xamarin,ios,android,PCL",1379,False,1.2.7
TomSun.AspNetCore.RazorReact,2017-11-12T23:52:56.383Z,152,159,Package Description,TomSun.AspNetCore.RazorReact,False,2017-11-19T16:10:48.7+00:00,True,False,,,979,False,1.0.7
Octopus.Data,2017-11-12T23:51:04.153Z,43209,159,Package Description,Octopus.Data,False,1900-01-01T00:00:00+00:00,False,False,,,13381,False,3.0.0
Robert Garrison,2017-11-12T23:50:46.99Z,22,159,Generic ADO.NET helper library to connect to a relational database system using a given providers ADO.NET driver.  Driver can be in Global Assembly Cache or referenced as a nuget package.,ADONetHelper,False,2018-03-29T14:26:02.173+00:00,True,False,,"ADO.NET,ADO,SQL,.NET,Database,RDBMS,Generic,DAL,ANSI",5794,False,2.7.0
TomSun.AspNetCore.RazorReact,2017-11-12T23:51:46.017Z,152,159,Package Description,TomSun.AspNetCore.RazorReact,False,2017-11-19T16:10:48.7+00:00,True,False,,,979,False,1.0.6
cerberix.wordpress.core,2017-11-12T23:52:20.287Z,159,159,cerberix.wordpress.core,cerberix.wordpress.core,True,2017-11-12T23:52:20.287+00:00,True,False,,,200,False,1.0.0-pre3
Octopus.Data,2017-11-12T23:47:51.66Z,43209,159,Package Description,Octopus.Data,False,1900-01-01T00:00:00+00:00,False,False,,,13403,False,4.0.0
Rendy Del Rosario,2017-11-12T23:45:43.753Z,26,159,Facebook login and share across Xamarin.iOS and Xamarin.Android,Plugin.FacebookClient,True,2018-03-25T20:30:51.91+00:00,True,False,Facebook login and share across Xamarin.iOS and Xamarin.Android,"iOS,Android,facebook,login,share,xamarin,plugins",1374,False,0.0.3-beta
