authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Andrés Talavera,2017-08-02T08:55:10.76Z,46,261,"Repository for EntityFrameworkCore, DocumentDb, etc",IdeaStudio.Repository,False,2018-03-05T10:58:57.153+00:00,True,False,,"EntityFrameworkCore,EntityFramework,NetCore,DotNetCore,ASPNetCore,AspDotNetCore,Asp,Repository,Database,DocumentDb",577,False,2017.8.2.1
Com.Mparang.AZLib,2017-08-02T08:55:26.9Z,43209,261,Package Description,Com.Mparang.AZLib,False,1900-01-01T00:00:00+00:00,False,False,,,-1,False,0.2.6
Knowit Experience Bergen / Håvard Olsen,2017-08-02T08:55:47.15Z,260,261,"A 404 handler which allows you to spesify an Umbraco documenttype as a 404 page.
      This allows us to use actual umbraco content as content for our 404 page.

      Getting started:

      Web.config:
        - Add httpErrors existingResponse=""PassThrough"" to the webServer section of your webconfig.

      Global.asax:
        - We need to register the handler with umbraco's ContentResolver.
          - Add following line to the OnApplicationStarting method in your Global.asax.cs

          ** ContentLastChanceFinderResolver.Current.SetFinder(new KXB.Umbraco.NotFoundHandler.NotFoundHandler()); **


      To implement a custom handler it is possible to override the NotFoundHandler.TryFindContent(PublishedContentRequest contentRequest) method.

      =========================================================================

      This package is part a set of smaller modules that I have found useful when working with umbraco.

      Other packages include:

      - KXB.Umbraco.RouteHijacking

      - KXB.Umbraco.Search",KXB.Umbraco.NotFoundHandler,False,2017-08-03T07:28:24.94+00:00,True,False,404 Handler for umbraco projects.,"Umbraco,404",317,False,1.0.1
Com.Mparang.AZLib,2017-08-02T08:55:26.9Z,43209,261,Package Description,Com.Mparang.AZLib,False,1900-01-01T00:00:00+00:00,False,False,,,-1,False,0.2.6
Andrés Talavera,2017-08-02T08:55:10.76Z,46,261,"Repository for EntityFrameworkCore, DocumentDb, etc",IdeaStudio.Repository,False,2018-03-05T10:58:57.153+00:00,True,False,,,577,False,2017.8.2.1
Charles Solar,2017-08-02T08:52:35.52Z,43209,261,A framework to help developers integrate the excelent NServicebus and GetEventStore libraries together and provide basic DDD classes.,Aggregates.NET.GetEventStore,False,1900-01-01T00:00:00+00:00,False,False,,"CQRS,NServiceBus,GetEventStore,eventstore,event-store,aggregate,ddd,repository,unit-of-work,uow",-1,False,0.9.7.45
Charles Solar,2017-08-02T08:52:25.643Z,43209,261,A framework to help developers integrate the excelent NServicebus and GetEventStore libraries together and provide basic DDD classes.,Aggregates.NET.Domain,False,1900-01-01T00:00:00+00:00,False,False,,"CQRS,NServiceBus,GetEventStore,eventstore,event-store,aggregate,ddd,repository,unit-of-work,uow",-1,False,0.9.7.45
wang.yali,2017-08-02T08:51:11.783Z,43209,261,Description,JYM.BusinessProcesses.UserLogic.Interfaces,False,1900-01-01T00:00:00+00:00,False,False,,,1207,False,1.1.0.5
Charles Solar,2017-08-02T08:52:05.707Z,8,261,A framework to help developers integrate the excelent NServicebus and GetEventStore libraries together and provide basic DDD classes.,Aggregates.NET,False,2018-04-12T23:31:46.977+00:00,True,False,,"CQRS,NServiceBus,GetEventStore,eventstore,event-store,aggregate,ddd,repository,unit-of-work,uow",111255,False,0.9.7.45
Charles Solar,2017-08-02T08:52:15.723Z,43209,261,A framework to help developers integrate the excelent NServicebus and GetEventStore libraries together and provide basic DDD classes.,Aggregates.NET.Consumer,False,1900-01-01T00:00:00+00:00,False,False,,"CQRS,NServiceBus,GetEventStore,eventstore,event-store,aggregate,ddd,repository,unit-of-work,uow",-1,False,0.9.7.45
