authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:54:26.283Z,14,99,Provides useful helpers regarding threading,Capgemini.Cauldron.Core.Threading,True,2018-04-06T11:09:25.66+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Async,Await,Helper,Threading,Dspatcher",1896,False,2.0.30-beta
Barsonax,2018-01-11T15:54:24.127Z,14,99,The pathfindax core library,Pathfindax,False,2018-04-06T10:14:49.96+00:00,True,False,,"Pathfindax,Pathfinder",2318,False,2.1.0.410
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:52:46.31Z,14,99,"Contains the following formatter implementations:
      - ByteSizeFormatter
      - MetricUnitFormatter",Capgemini.Cauldron.Core.Formatters,True,2018-04-06T11:07:05.483+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Formatters",1763,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:51:40.28Z,14,99,Provides usefull extension methods,Capgemini.Cauldron.Core.Extensions,True,2018-04-06T11:05:54.73+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Extensions,MaxBy,MinBy,Encode",1850,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:52:13.217Z,14,99,Provides extension methods regarding common convertions.,Capgemini.Cauldron.Core.Extensions.Convertions,True,2018-04-06T11:06:28.48+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Convertion",1881,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:51:24.777Z,14,99,Implementation of IDisposable,Capgemini.Cauldron.Core.Disposable,True,2018-04-06T11:05:38.323+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Disposable",1878,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:54:09.737Z,14,99,"This package adds:
      - Usefull extension methods to the existing System.Reflection.
      - A expression base activator which is a lot faster than System.Activator.
      - Enum DisplayName attribute
      - addtional meta-data to an enum
      - Assemblies static class
      - A ""wrapper"" for Assembly but applied on all loaded Assemblies",Capgemini.Cauldron.Core.Reflection,True,2018-04-06T11:09:05.957+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Reflection",1989,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:52:29.827Z,14,99,"Provides extensions methods for FileInfo, DirectoryInfo and other IO operations",Capgemini.Cauldron.Core.Extensions.IO,True,2018-04-06T11:06:46.56+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Extension,IO,FileInfo,DirectoryInfo",1779,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:53:18.53Z,14,99,Provides additional functions that are missing from System.Math,Capgemini.Cauldron.Core.MathExtensions,True,2018-04-06T11:08:06.547+00:00,True,False,,"Toolkit,Capgemini,Math",1660,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:51:57.433Z,14,99,"Provides System.IO.Compression.GZipStream extension methods for System.IO.Stream, System.IO.FileInfo, byte array and System.String",Capgemini.Cauldron.Core.Extensions.Compression,True,2018-04-06T11:06:11.98+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Extensions,Compression,GZipStream,GZip",1893,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:51:07.713Z,14,99,Provides a set of methods that help debug code or output errors in compiled dlls.,Capgemini.Cauldron.Core.Diagnostics,True,2018-04-06T11:05:20.807+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Diagnostics,DEBUG",1947,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:53:35.86Z,14,99,A collection of usefull methods regarding networks,Capgemini.Cauldron.Core.Net,True,2018-04-06T11:08:25.157+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Net,Ping,Network",1818,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:53:01.983Z,14,99,A collection of interceptor implementations.,Capgemini.Cauldron.Core.Interceptors,True,2018-04-06T11:07:26.093+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Interceptors,Fody,Interception",1840,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:53:53.127Z,14,99,Provides a randomizer that is cryptographically secure,Capgemini.Cauldron.Core.Randomizer,True,2018-04-06T11:08:45.52+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Random,Cryptographic",1802,False,2.0.30-beta
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:51:40.28Z,14,99,Provides usefull extension methods,Capgemini.Cauldron.Core.Extensions,True,2018-04-06T11:05:54.73+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Extensions,MaxBy,MinBy,Encode",1850,False,2.0.30-beta
,,-1,-1,,GivePay.InComm.Rtg,,,,True,,,,,0.0.3
,,-1,-1,,GivePay.InComm.Rtg,,,,True,,,,,0.0.4
,,-1,-1,,GivePay.InComm.Rtg,,,,True,,,,,0.0.5
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:51:24.777Z,14,99,Implementation of IDisposable,Capgemini.Cauldron.Core.Disposable,True,2018-04-06T11:05:38.323+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Disposable",1878,False,2.0.30-beta
,,-1,-1,,GivePay.InComm.Alder,,,,True,,,,,0.0.2
"Alexander Schunk,Capgemini Deutschland GmbH",2018-01-11T15:50:50.353Z,14,99,Provides usefull extensions and methods regarding comparing,Capgemini.Cauldron.Core.Comparing,True,2018-04-06T11:05:03.713+00:00,True,False,,"Toolkit,Capgemini,Cauldron,Comparing,DynamicEqualityComparer",2020,False,2.0.30-beta
,,-1,-1,,GivePay.InComm.Alder,,,,True,,,,,0.0.5
