authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
"Clarius,Daniel Cazzulino,kzu",2011-05-19T04:48:08.133Z,Provides an HttpWebService<T> disposable class to use in tests to host WebApi services and unit test them,netfx-Microsoft.ApplicationServer.Http.HttpWebService,False,2011-06-12T16:24:11.747-07:00,True,False,,"netfx,wcf,webapi,testing,tdd",5088,False,1.0.0.4
Daniel Crenna,2011-05-23T17:07:38.397Z,"The specification pattern for composable business logic, in C#.",Specifications,False,2011-05-23T10:17:35.227-07:00,True,False,"The specification pattern for composable business logic, in C#..","specifications,specification,patterns,pattern",38293,False,1.0.2
Alexander Morozov,2011-05-23T16:38:23.21Z,"Utils and helper classes for ASP.NET MVC Platform using with EF 4.1, Unity and so on.",ILabs.Web,False,2011-07-30T05:16:02.233-07:00,True,False,"Utils and helper classes for ASP.NET MVC Platform using with EF 4.1, Unity and so on.",,3075,False,0.4.0
Maarten Balliauw,2011-05-30T06:44:59.437Z,An MVC3 IDependencyResolver wrapper for the Managed Extensibility Framework (MEF).,MefContrib.MVC3,False,2012-07-05T08:02:14.733-07:00,True,False,An MVC3 IDependencyResolver wrapper for the Managed Extensibility Framework (MEF).,"mef,ioc,di,dependency,injection,mvc,composition",13401,False,1.1.0
Krikke,2011-05-24T14:15:56.493Z,Dit is een testproject,presentationlibrary,False,2011-05-24T07:15:58.397-07:00,True,False,,MyTag,1309,False,1.0.0
Rick Ratayczak,2011-05-30T20:10:54.487Z,"T4 Templates for generating view models, and views for WPF, Silverlight, Windows Phone using T4 Toolbox and MVVM Light. Conforms to StyleCop rules, and optional Unity DI container integration with View Models.",MVVMT4,False,2012-02-06T19:48:28.917-08:00,True,False,,"T4,MVVM,Light,MVVM-Light,WPF,Silverlight,Phone,Windows-Phone,.net40",7536,False,1.1.1
http://sqlite.phxsoftware.com/,2011-05-21T07:39:28.413Z,System.Data.SQLite is the original SQLite database engine and a complete ADO.NET 2.0/3.5 provider all rolled into a single mixed mode assembly.  It is a complete drop-in replacement for the original sqlite3.dll (you can even rename it to sqlite3.dll if you're using it natively).,System.Data.SQLite,False,2018-03-02T13:26:58.287+00:00,True,False,,,1727633,False,1.0.66.1
Gizmo Beach,2011-05-28T22:20:08.673Z,An easy-to-use management system for the ASP.NET Membership system built for ASP.NET MVC 3 applications.,SecurityGuard,False,2013-01-16T10:05:26.877-08:00,True,False,,"mvc,asp.net,membership,security,guard",13977,False,1.0.41.535
Peter Pawlowski,2011-05-25T19:43:00.86Z,"foobar2000 is an advanced freeware audio player for the Windows platform. Some of the basic features include full unicode support, ReplayGain support and native support for several popular audio formats. 
| Please install with chocolatey (http://nuget.org/List/Packages/chocolatey).",foobar2000,False,2012-09-04T07:33:23.277-07:00,True,False,foobar2000,"foobar2000,media,player,chocolatey",1652,False,1.1.6
Ryan Conrad,2011-05-31T16:28:14.813Z,A managed library for communicating with the Android Debug Bridge. See more info @ http://madb.codeplex.com/,Managed.Adb,False,2017-04-09T09:19:07.773-07:00,True,False,,".net20,.net35,.net40,android,adb",12331,False,1.0.0.74727
Kerry Jiang,2011-05-21T14:19:10.303Z,"SuperSocket is a light weight, cross platform and extensible socket application framework. You can use it to build a server side socket application (like FTP server, SMTP/POP3/IMAP4 server, SIP server, etc) easily without thinking about how to use socket, how to maintain the socket connections and how socket works(synchronize/asynchronize).",SuperSocket,False,2016-04-06T14:49:43.747+00:00,True,False,,"SuperSocket,Socket,Server",88404,False,1.4.0
Business in Unison,2011-05-24T01:42:40.493Z,"The Patterns and Practices Core Framework provides several abstraction layers on top of the CLR as well as several well-known open source projects such as Castle and AutoMapper.
			This package represents the core functionality needed by all other Patterns-related packages.",Patterns,False,2014-02-04T21:08:21.5-08:00,True,False,A high-level abstraction Api for general development acceleration,,10430,False,0.2011.523.2042
Robert McLaws,2011-05-25T00:12:15.1Z,"A port of the SL.Phone.Federation library from the Windows Azure Toolkit for Windows Phone 7, improved with better databinding support. Includes working versions for WPF 4. Silverlight 4, WP7 and WP7.1 support coming in next version.",Azure.ACS.LoginControls,False,2011-09-03T13:28:41.847-07:00,True,False,,"Azure,ACS,OAuth,Facebook,Yahoo,Google,Windows,Live,ID,Phone,Silverlight,WPF",2750,False,0.9.0
Daniel Crenna,2011-05-22T02:58:17.303Z,Smart sitemap generation for .NET web apps,Sitemaps,False,2011-05-21T19:58:36.977-07:00,True,False,Smart sitemap generation for .NET web apps,"sitemaps,xml,mvc",2114,False,1.0.1
David Fowler,2011-05-30T17:06:35.547Z,Experimental build helpers for nuget,NuGet.Build,False,2016-07-29T21:17:53.24+00:00,True,False,,,3304274,True,0.11.0
Jordan Terrell,2011-05-22T21:51:39.6Z,Library of common functionality in functional programming style.,iSynaptic.Commons,False,2015-06-12T11:19:17.12-07:00,True,False,,,15406,False,0.1.0.39
Jason Welty,2011-05-20T19:45:47.883Z,"Command Tool for generating, managing, and running database migrations.",Humpback,False,2013-07-02T08:55:26.867-07:00,True,False,"Database migrations.  No Compilation Necessecary. Generate, Run, Output SQL.","migrations,json,manatee,database,sql,migration,rails",6151,False,0.1.5
Sky Morey,2011-05-19T00:19:33.553Z,This package contains an Autofac implementation of the abstract ServiceLocator.,BclContrib-Abstract.Autofac,False,1899-12-31T16:00:00-08:00,False,False,,"autofac,servicelocator,ioc,di,bclcontrib",-1,False,0.1.3
zote,2011-05-20T18:20:39.21Z,"Just install package.

To start using it, just use 
<script src='@Url.RzrJs(""~/Scripts/MyRazor.js"")' type=""text/javascript""></script>",RzrJs,False,2011-05-20T11:20:41.913-07:00,True,False,Allows you to write C#/VB.net code inside js files.,,1365,False,1.0.0
Amazon Web Services,2011-05-26T23:00:43.343Z,"Build applications that tap into the cost-effective, scalable, and reliable AWS cloud. Get started in minutes using AWS infrastructure services, including Amazon Simple Storage Service (Amazon S3), Amazon Elastic Compute Cloud (Amazon EC2), and Amazon SimpleDB.",AWSSDK,False,2016-10-11T21:21:33.973+00:00,True,False,,"AWS,Amazon,cloud",2458575,False,1.3.6
Sky Morey,2011-05-19T00:20:28.913Z,This package contains implementations of abstract Services for System.Web.,BclContrib-Abstract.Web,False,1899-12-31T16:00:00-08:00,False,False,,"servicecacher,bclcontrib",-1,False,0.1.3
"Daniel Cazzulino,kzu,Clarius",2011-05-20T14:56:55.757Z,"Allows inspecting the exact type inheritance tree as declared in source, rather than the flattened view that reflection provides (for implemented interfaces, for example).

Enables code to determine what are the interfaces implemented directly by a type rather than a base class, as well as determine the ""distance"" in the hierarchy to those implementations.

var tree = typeof(Window).GetInheritanceTree();

// Gets just the base class ContentControl, instead 
// of that plus 9 interfaces implemented on base types
Assert.Equal(1, tree.Inheritance.Count);
Assert.Equal(typeof(ContentControl), tree.Inheritance.First().Type);",netfx-System.TypeInheritance,False,2012-08-02T07:04:07.92-07:00,True,False,,"netfx,reflection",4591,False,1.0.0.10
Jalal Hejazi,2011-05-31T19:46:27.173Z,A Template for HTML5 in VS2010,HTML5.Template,False,2011-05-31T13:02:49.72-07:00,True,False,,,4402,False,1.0.0
Javier Lozano,2011-05-23T03:18:31.647Z,The Windsor service locator for MVC Turbine.,MvcTurbine.Windsor,False,2011-09-05T11:35:51.577-07:00,True,False,Reference this if you want to use Windsor as your IoC container with MVC Turbine.,"ASP.NET,MVC,MvcTurbine",4529,False,3.2.0
David Fowler,2011-05-30T17:34:39.827Z,Powershell goodies that make working with nuget even easier!,NuGetPowerTools,False,2011-09-14T11:15:12.153-07:00,True,False,,,135351,False,0.22.0
Mark Rendle,2011-05-30T21:53:30.203Z,XML-based Mocking adapter for the Simple.Data data access library.,Simple.Data.Mocking,False,2012-11-29T15:55:35.243-08:00,True,False,,"database,data,.net40",32020,False,0.6.5
Kristoffer Ahl,2011-05-25T21:41:05.377Z,Test helpers for FluentSecurity,FluentSecurity.TestHelper,False,2013-12-17T11:28:15.577-08:00,True,False,,"asp.net,mvc,.net40,security,test",9765,False,0.9.3
Sky Morey,2011-05-19T00:19:50.397Z,This package contains a Server AppFabric implementation of the abstract ServiceCache.,BclContrib-Abstract.ServerAppFabric,False,1899-12-31T16:00:00-08:00,False,False,,"appfabric,servicecache,bclcontrib",-1,False,0.1.3
Ziad Jeeroburkhan,2011-05-21T00:24:10.1Z,"Multilevel Silverlight 4.0 menu and context menu. The control provides ease of use and flexibility by using, as template, the standard ListBox most of us are familiar with. It can use existing themes and supports shortcuts, access keys, keyboard navigation and can be wired to one or several elements at the same time.",SL4PopupMenu,False,2011-07-10T00:18:54.453+00:00,True,False,,"silverlight,popup,context,nested,multilevel,menu,shortcut,keyboard,navigation,checkbox",4172,False,2.6.2
"Jim Zimmerman,Nathan Totten,Prabir Shrestha",2011-05-20T16:33:09.273Z,This package contains samples that demonstrate the use of the Facebook library using dynamic in VB.,Facebook.Sample.Dynamic.VB,False,1899-12-31T16:00:00-08:00,False,False,,Facebook,-1,False,5.0.26
