authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
CapableObjects,2015-10-14T02:41:16.597Z,2,919,Descr,EcoWindowsForms,False,2018-04-18T02:38:36.54+00:00,True,False,,"MDriven,Framework,ModelDrivenDevelopment,ECO,CapableObjects",143192,False,7.0.0.8019
Allan Ritchie,2015-05-20T01:27:03.197Z,43209,1066,"Device information platform plugin for MvvmCross (iOS, Android, and WP8)",Acr.MvvmCross.Plugins.DeviceInfo,False,1899-12-31T16:00:00-08:00,False,False,,"xamarin,mvvmcross,android,ios,winphone",-1,False,2.0.1
benson,2015-10-14T07:26:34.12Z,43209,919,".net framework 2.0
.net framework 4.0",MM,False,1900-01-01T00:00:00+00:00,False,False,,,10786,False,0.2.6
Jason Jarrett,2015-10-14T08:02:37.813Z,611,919,TypeScript Definitions (d.ts) for ui-grid. Generated based off the DefinitelyTyped repository [git commit: b27d0d0e1ce4207a7a5b1da847cb776c16d7531e]. http://github.com/DefinitelyTyped,ui-grid.TypeScript.DefinitelyTyped,False,2016-08-17T15:03:12.49-07:00,True,False,,"TypeScript,JavaScript",48928,False,0.1.5
"Sebastian Lange,Caio Proiete",2015-10-14T02:50:55.907Z,919,919,"NetOffice Outlook API, the .NET Wrapper Assemblies for accessing MS Office Outlook. This NuGet package targets the .NET Framework 3.5",NetOffice.Outlook.Net35,False,2015-10-13T19:50:55.907-07:00,True,False,NetOffice - MS Office in .NET Outlook Library for .NET 3.5,"netoffice,netoffice.outlook,office,outlook,interop,wrapper,.net35,vsto",1186,False,1.7.3
Allan Ritchie,2015-02-06T13:43:13.09Z,43209,1169,"This plugin for Xamarin.Forms contains several useful dialogs that you can call from your ViewModels
- ActionSheet
- Alert
- Confirm
- Prompt
- Login
- Toast
- Loading
- Deterministic Progress",Acr.XamForms.UserDialogs,False,1900-01-01T00:00:00+00:00,False,False,,"xamarin,forms,dialogs",-1,False,3.0.1
AVAO,2015-10-14T05:34:28.987Z,590,919,Code generation core module,Codge.BasicModel.Templates.CS,False,2016-09-07T11:48:04.79+00:00,True,False,,,6186,False,1.0.1.67
FrogsInMotion,2015-10-14T05:10:02.21Z,917,919,Small utility for creating and populating test databases and then automatically cleaning them up.,Frog.Test.Database,False,2015-10-16T05:36:29.4+00:00,False,False,,,2812,False,1.2.2.41676
AVAO,2015-10-14T05:57:43.69Z,590,919,Model processing console,Codge.ModelProcessor.Console,False,2016-09-07T04:47:50.267-07:00,True,False,,,5772,False,1.0.1.71
Nick Randolph,2012-09-01T13:39:22.347Z,43209,2057,Helper controls for Windows Phone applications,BuiltToRoam.Controls,False,1899-12-31T16:00:00-08:00,False,False,,"Windows,Phone,Built,to,Roam",-1,False,1.0.1.5
Chillisoft,2015-10-14T04:01:32.167Z,365,919,Habanero,Habanero,True,2017-04-19T21:01:31.993-07:00,True,False,,,167113,False,3.9.553-prerelease
"Steffen Forkmann,Mauricio Scheffer,Colin Bull",2015-10-14T09:07:16.2Z,5,919,FAKE - F# Make - is a build automation tool for .NET. Tasks and dependencies are specified in a DSL which is integrated in F#. Experimental Extensions,FAKE.Experimental,True,2018-04-15T16:39:03.353+00:00,True,False,FAKE - F# Make - Get rid of the noise in your build scripts.,"build,fake,f#",178625,False,4.6.0-alpha001
Chillisoft,2015-10-14T04:02:12.527Z,365,919,Habanero.Faces,Habanero.Faces,True,2017-04-19T21:02:45.06-07:00,True,False,,,165609,False,3.9.553-prerelease
ForerunnerSW,2015-10-13T23:22:49.957Z,43209,920,"This package allows you to create the All Samples V4 web application using the Forerunner SDK. This sample contains a number of client side examples as well as documention on the REST API, all wrapped up in a Single Pgae Application (SPA). It is integrated with bootstrap.js and demontrates not only the ForerunnerSDK but how to create a responsive SPA. Inclusing how to setup hashtag navigation. Just create an empty web project and install.",Forerunner_AllSamplesV4,False,1900-01-01T00:00:00+00:00,False,False,"This package allows you to create the All Samples V4 web application using the Forerunner SDK. This sample contains a number of client side examples as well as documention on the REST API, all wrapped up in a Single Pgae Application (SPA). It is integrated with bootstrap.js and demontrates not only the ForerunnerSDK but how to create a responsive SPA. Inclusing how to setup hashtag navigation.","SSRS,SQL,Report,Forerunner,MVC,REST,Mobile,Sample,Mobilizer,Example,jQuery,Widget,bootstrap,hashtag",-1,False,4.0.430
Halil İbrahim Kalkan,2015-10-14T08:22:46.447Z,39,919,EntityFramework integration package for ASP.NET Boilerplate.,Abp.EntityFramework,False,2018-03-12T13:48:27.01+00:00,True,False,,"asp.net,boilerplate,mvc,application,web,framework,domain,driven,design,dependency,injection,entityframework",301136,False,0.7.2
Ministry of Manpower - Sultanate of Oman,2015-10-14T06:33:31.893Z,43209,919,UMS Integration,UMS_Integration,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.0
AVAO,2015-10-14T05:57:30.463Z,590,919,Code generation console,Codge.Console,False,2016-09-07T04:47:40.473-07:00,True,False,,,6375,False,1.0.1.71
Bryan Apellanes,2015-10-14T04:17:05.37Z,85,919,"Network related tools.  Dfs, smb, ping, dns",Bam.Net.Net,False,2018-01-25T03:47:07.013+00:00,True,False,,,10651,False,1.0.12
AVAO,2015-10-14T05:22:05.997Z,162,919,Core functionality.,Qart.Core,False,2017-11-09T22:57:18.93+00:00,True,False,,,19194,False,1.0.0.20
Jaspalsinh Chauhan,2015-10-14T08:06:34.407Z,919,919,Use Shopify API C#.NET SDK to access Shopify API,Shopify.Api,False,2015-10-14T01:06:34.407-07:00,True,False,,"shopify,apps,api,webhook,scripttag",806,False,0.6.2
gliukaz,2015-10-13T20:02:23.18Z,43209,920,Wraping omgeo,OmgeoDCIWeb_Api,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.1
Codentia Ltd,2015-10-14T06:59:14.95Z,142,919,Codentia.Common.Logging.dll,Codentia.Common.Logging.dll,True,2017-11-29T03:24:24.21+00:00,True,False,,,61888,False,3.0.0-dev-20151014075910
