authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Paul Betts,2015-03-22T03:32:22.727Z,1064,1125,"Write your app using System.Net.Http, but drop this library in and it will go drastically faster.",modernhttpclient,False,2015-05-21T21:41:44.67-07:00,True,False,"Write your app using System.Net.Http, but drop this library in and it will go drastically faster.",,680024,False,2.3.0
Aston Club Pty Ltd,2015-03-23T02:27:25.837Z,43209,1124,Client Library for Aston Club Integration Kit,AstonClub.Integration.Client,True,1899-12-31T16:00:00-08:00,False,False,,,-1,False,4.1.0-beta
CapableObjects,2015-03-22T06:42:22.95Z,2,1125,Descr,EcoOtherDatabasePersistenceMappers,False,2018-04-18T02:38:04.54+00:00,True,False,,"MDriven,Framework,ModelDrivenDevelopment,ECO,CapableObjects",144087,False,7.0.0.7736
acraven,2015-03-22T11:47:08.52Z,1106,1125,An in-memory implementation of a simple publish/subscribe service bus,Atlas.ServiceBus.InMemory,False,2015-04-10T14:43:41.37-07:00,True,False,,"ServiceBus,Publish,Subscribe,InMemory",3764,False,0.0.63
Gonçalo Lopes,2015-03-22T12:05:45.683Z,451,1125,Bonsai Vision Library containing reactive algorithms for computer vision and image processing.,Bonsai.Vision,False,2017-01-24T06:34:23.573-08:00,True,False,,"Bonsai,Rx,Reactive,Extensions,Image,Processing,Computer,Vision",3963,False,2.1.0
Mogens Heller Grabe,2015-03-23T06:12:41.867Z,309,1124,Event sourcing + cqrs kit,d60.Cirqus,False,2017-06-14T22:31:49.347-07:00,True,False,,,31448,False,0.58.0
OSharp Team,2015-03-22T19:44:26.35Z,43,1125,OSharp工具组件，对常用工具类辅助操作进行封装,OSharp.Utility,False,2018-03-08T10:15:36.373+00:00,True,False,OSharp工具组件,"OSharp,Utility",15244,False,2.0.10
"Tomas Petricek,Gustavo Guerra",2015-03-22T19:16:48.57Z,11,1125,"The F# Data library (FSharp.Data.dll) implements everything you need to access data in your F# applications and scripts. It implements F# type providers for working with structured file formats (CSV, HTML, JSON and XML) and for accessing the WorldBank data. It also includes helpers for parsing CSV, HTML and JSON files and for sending HTTP requests.",FSharp.Data,False,2018-04-09T22:54:33.98+00:00,True,False,Library of F# type providers and data access tools,"F#,fsharp,data,typeprovider,WorldBank,CSV,HTML,JSON,XML,HTTP",572240,False,2.2.0
Matthias Dittrich,2015-03-23T01:56:36.157Z,665,1124,"Yaaf.AdvancedBuilding is a loose collection of build scripts. The benefit is that you can automatically update your build by updating this package, when you don't need your own crazy build script. But even than it is possible that you could re-use some scripts within this package.",Yaaf.AdvancedBuilding,False,2016-06-24T08:59:22.55-07:00,True,False,Yaaf.AdvancedBuilding provides several build scripts for you to use.,"building,C#,F#,dotnet,.net",18957,False,0.5.1
"XAct Software Solutions,Inc.",2015-03-22T01:20:18.98Z,435,1125,An XActLib Assembly: library of code to work with Windows Workflow,XAct.Workflows.WWF,False,2017-02-08T17:58:17.01-08:00,True,False,,"XAct,XActLib",43560,False,0.0.4925
Pascal Lauener,2015-03-22T16:57:13.823Z,567,1125,A Helper for easy Mocking,Lauener.Core.Test,False,2016-09-30T00:26:40.767-07:00,True,False,,,16276,False,0.9.5.7
Mogens Heller Grabe,2015-03-23T06:16:53.717Z,309,1124,PostgreSql stuff for d60 event sourcing + cqrs kit,d60.Cirqus.PostgreSql,False,2017-06-14T22:33:10.723-07:00,True,False,,,27536,False,0.58.0
Gonçalo Lopes,2015-03-22T11:51:15.867Z,451,1125,Bonsai Arduino Library containing communication infrastructure to probe and control the state of Arduino microcontrollers.,Bonsai.Arduino,False,2017-01-24T06:30:54.773-08:00,True,False,,"Bonsai,Rx,Reactive,Extensions,Arduino",3043,False,2.1.0
Mogens Heller Grabe,2015-03-23T06:19:06.777Z,309,1124,TypeScript command interface definition generator for  d60 event sourcing + cqrs kit,d60.Cirqus.TsClient,False,2017-06-14T22:33:41.74-07:00,True,False,,,22935,False,0.58.0
Pascal Lauener,2015-03-22T14:54:12.763Z,567,1125,A easy to use NHibernate implementation,Lauener.Core.Database,False,2016-09-30T00:25:50.317-07:00,True,False,,,17348,False,0.1.2.3
Jon Skeet,2015-03-22T13:08:57.4Z,1122,1125,Simple micro-benchmarking framework,Minibench.Framework.Skeet,False,2015-03-25T15:02:20.89-07:00,True,False,,benchmark,1257,False,0.2.0
formix.org,2015-03-22T14:57:35.817Z,954,1125,MegaCityOne MVC 5 libary,MegaCityOne.Mvc,False,2015-09-09T05:46:01.557-07:00,True,False,"MegaCityOne is an authorization library that plugs into any kind of
      authentication system available. You can use JudgeDredd to handle your
      laws defined as lambda expressions or JudgeAnderson if your are the
      server-side JavaScript kind. You are The Law!","Security,Authorization,MVC",3107,False,1.0.0.2
Hibernating Rhinos,2015-03-23T04:23:14.457Z,43209,1124,"This package includes a utility class that helps test features of RavenDB. RavenDB is a document database for the .NET platform, offering a flexible data model design to fit the needs of real world systems.",RavenDB.Tests.Helpers,True,1900-01-01T00:00:00+00:00,False,False,This package includes a utility class that helps test features of RavenDB.,"nosql,ravendb,raven,document,database,test",244252,True,3.0.3641-Unstable
Yury Timofeev,2015-03-22T09:59:50.663Z,1100,1125,"Fork of TeamCitySharp project, which allows access to TeamCity via their REST API",TeamCitySharp-forked,False,2015-04-16T12:37:04.31-07:00,True,False,,teamcity,2345,False,1.0.0.1
Oskar Gewalli,2015-03-22T07:37:08.16Z,9,1125,Alternative constructions in c# to do things that may look clumsy in regular code,With,False,2018-04-11T12:30:38.39+00:00,True,False,,,11532,False,0.4.15
Jeroen Spreeuwenberg,2015-03-22T18:09:29.733Z,1119,1125,A WPF control that dynamically renders its content from a XAML string.,Sturnus.Wpf.DynamicContentControl,False,2015-03-28T14:51:14.303+00:00,True,False,,"WPF,XAML,dynamic,content,control",911,False,1.0.1
"XAct Software Solutions,Inc.",2015-03-22T10:12:40.193Z,435,1125,An XActLib Assembly: a library to provide datastorage of XAct.Scheduling entities.,XAct.Scheduling.Persistence.EF,False,2017-02-09T01:57:49.383+00:00,True,False,,"XAct,Software,Solutions,Inc.",54781,False,0.0.4926
