authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
eXpandFramework,2014-11-06T17:17:47.033Z,Thumbnail Module (Web) / eXpandFramework. To debug in VS enable Source Server support under Tools/Options/Debugging.,eXpandThumbnailWeb,False,2016-05-25T07:49:22.287-07:00,True,False,Thumbnail Module (Web) / eXpandFramework,"DevExpress,eXpand,XAF,eXpressApp",59004,False,14.1.7.9
James Geall,2014-11-06T17:18:02.25Z,Powershell module for admin tasks for IdentityServer.v3.MongoDb persistence,IdentityServer.MongoDb.AdminModule,True,2017-02-11T05:26:16.08-08:00,True,False,,"IdentityServer,MongoDb,Powershell",5949,False,0.0.1-alpha-11
SEEK Ltd.,2014-11-06T06:11:35.403Z,Custom DSC Resources for hosting applications with AppFabric,seek-dsc-appfabric-hosting,False,2015-07-30T06:07:33.8-07:00,True,False,,"admin,DSC",11087,False,1.0.0.71
Zengularity,2014-11-06T14:21:08.877Z,Prismic.io Development Kit for C#,prismicio,False,2018-03-30T10:49:28.033+00:00,True,False,"A minimal library, providing binding for C# on the .NET platform to the prismic.io REST API.",prismic.io,10677,False,1.0.2
Signere.no,2014-11-06T08:48:54.103Z,"Client library to communication with Signere.no REST API.
		The library contains relevant model classes and a client class with methods to access all resources provided in the Signere.no API. 
		The client class itself is implemented from an interface to make it easily testable.
		
		All explicit communication with the API is handled internally and translated to POCO objects. 
		The client methods require certain fields from Signere.no user credentials in order to work properly. 
		To create a user account and obtain these credentials, please visit signere.no .  
		
		Also, check out the REST API documentation at Https://api.signere.no for further details about the resources that can be accessed through this library.",Unipluss.Sign.Client,False,1900-01-01T00:00:00+00:00,False,False,,"Signere,Sign,BankID,Digital,signatur,Uni,Pluss,Signere.no",243729,False,1.0.1622
Grid Protection Alliance,2014-11-06T16:21:48.87Z,"Library of Media Components (e.g., WAV File Parser)",GSF.Libraries.Media,True,1899-12-31T16:00:00-08:00,False,False,,,6632,False,2.0.0-beta227
Andrew Cherry,2014-11-06T08:07:46.89Z,Total/Partial Lenses for F#,Aether,False,2017-04-03T04:34:35.8-07:00,True,False,,"lens,lenses,f#",62648,False,4.1.1
Felix Jorkowski (jorkowski.com),2014-11-06T00:07:55.427Z,The Core lib that handles watching your files.,NodeAssets.Core,False,2016-05-23T02:06:31.347-07:00,True,False,,"Asset,Manager,OWIN,NodeJS",13052,False,2.0.2
eXpandFramework,2014-11-06T16:55:24.477Z,FileAttachment Module / eXpandFramework. To debug in VS enable Source Server support under Tools/Options/Debugging.,eXpandFileAttachment,False,2018-04-09T16:12:35.183+00:00,True,False,FileAttachment Module / eXpandFramework,"DevExpress,eXpand,XAF,eXpressApp",33169,False,14.1.7.9
iulian.margarintescu,2014-11-06T09:21:14.65Z,"The library provides support for capturing: Gauges, Counters, Meters, Histograms and Timers",Metrics.NET,False,2018-02-19T15:00:50.857+00:00,True,False,".NET Port of the Java Metrics Library, a library for collecting metrics. Library also provides Health Checks.","metrics,measurements,charts,timer,histogram,duration,graphite,health,checks",180754,False,0.2.10
