authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Tugberk Ugurlu,2012-10-07T13:22:34.08Z,"WebAPIDoodle.Meta contains some runtime components such as Attributes, Interfaces. This assembly has no dependecny on ASP.NET Web API so that it would be easy to reference this on Model or Domain Layer projects",WebAPIDoodle.Meta,True,2012-12-04T13:32:44.89-08:00,True,False,,"http,httpclient,webapi,aspnetwebapi",2525,False,1.2.2-pre01
Run00,2012-10-07T21:26:58.45Z,"Run00.Core is the core framework assembly for Run00. It includes extentions, utilites, and other crosscutting concerns for objects like string, type, IEnumeration, etc.",Run00.Core,False,2012-11-22T08:53:34.387-08:00,True,False,,,5760,False,1.22.0
Jackie Ng,2012-10-09T03:44:11.96Z,MapGuide Desktop API components,mg-desktop-net40-x86,False,2013-12-04T03:42:36.667-08:00,True,False,,,1679,False,2.4.0.7096
hazzik,2012-10-07T13:00:01.113Z,Brandy is a framework for fast start and rapid web application development,Brandy.Security.Windsor,False,2013-03-17T05:53:25.413-07:00,True,False,,,1847,False,0.1.0
YanO,2012-10-08T13:48:42.373Z,CactusSoft commons,cactussoft.common,False,2012-10-12T07:20:38.74-07:00,True,False,,"cactussoft,logging",2270,False,1.0.5.210
Taha Hachana,2012-10-09T09:17:28.687Z,FSharp Statistics Library,FStats,False,2012-10-09T02:17:28.687-07:00,True,False,,"FSharp,Statistics",689,False,0.2.21
Hibernating Rhinos,2012-10-09T10:26:04.293Z,"Use this package if you want extend RavenDB. Don't use this package if you just want to work with existing RavenDB server, in order to so just use the client API which is in the RavenDB.Client package. RavenDB is a document database for the .NET platform, offering a flexible data model design to fit the needs of real world systems.",RavenDB.Database,True,1900-01-01T00:00:00+00:00,False,False,This package allows you to extend RavenDB database.,"nosql,ravendb,raven,document,database",659272,True,1.2.2104-Unstable
John Korsnes,2012-10-08T16:39:52.593Z,The NoCommons library is a collection of helper classes for manipulation and validation of data specific to Norway and Norwegian citizens,NoCommons,False,2017-04-24T04:32:44.687-07:00,True,False,,"norway,norwegian,konto,bank,validation,accounting,account,fodselsnummer",4869,False,0.0.2
NServiceBus Ltd,2012-10-08T07:48:27.83Z,The most popular open-source service bus for .net,NServiceBus,True,2018-04-06T19:48:02.973+00:00,True,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",1161176,False,3.3.0-unstable41
NServiceBus Ltd,2012-10-08T07:49:10.09Z,The Interfaces for NServiceBus Implementation,NServiceBus.Interfaces,True,2014-10-14T20:53:16.433-07:00,True,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",388355,False,3.3.0-unstable41
Hibernating Rhinos,2012-10-09T10:41:41.627Z,"This package includes the client API of RavenDB to use in FSharp projects. RavenDB is a document database for the .NET platform, offering a flexible data model design to fit the needs of real world systems.",RavenDB.Client.FSharp,True,1899-12-31T16:00:00-08:00,False,False,This package includes the client API of RavenDB.,"nosql,ravendb,raven,document,database,client,fsharp",-1,False,1.2.2105-Unstable
NServiceBus Ltd,2012-10-09T08:10:53.547Z,The Spring Container for the nservicebus,NServiceBus.Spring,True,2018-02-16T08:26:14.66+00:00,True,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",124348,False,3.3.0-unstable45
Sharp Architecture Dev Team,2012-10-08T21:26:34.623Z,Provides the core interfaces and classes needed by a Sharp Architecture application. It is persitance ignorant and would be used with other packages that provide persistance support.,SharpArch.Domain,True,2016-12-26T04:14:13.387+00:00,True,False,Architectural foundation for building maintainable applications with Domain Driven Design patterns and practices,,69839,False,2.1.0-RC2-630
