authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Johan Larsson,2017-10-11T20:32:25.537Z,24,191,Roslyn analyzers for INotifyPropertyChanged.,PropertyChangedAnalyzers,True,2018-03-27T16:12:33.287+00:00,True,False,,"WPF,Roslyn,Diagnostic,Analyzer,DotnetAnalyzers",3480,False,0.1.0-dev
Abhishek Kumar,2017-10-11T20:32:51.417Z,191,191,ThreadBasedJobQueue Helps you to run Parallel Jobs in controled environment,abhi.TaskQueueLib,False,2017-10-11T20:32:51.417+00:00,True,False,,"Task,Queue,Thread,Job",188,False,1.0.1
Arnoldas Gudas,2017-10-11T20:30:38.197Z,101,191,Hangfire MySql Storage,Hangfire.MySqlStorage,True,2018-01-09T20:57:56.753+00:00,True,False,,"Hangfire,MySql,Hangfire.MySql",17911,False,1.1.0-beta
Pathoschild,2017-10-11T20:28:45.45Z,10,191,Automates the build configuration for crossplatform Stardew Valley SMAPI mods.,Pathoschild.Stardew.ModBuildConfig,False,2018-04-10T23:31:22.65+00:00,True,False,,,4921,False,2.0.1
"Brock Allen,Dominick Baier",2017-10-11T20:28:46.387Z,4,191,OpenID Connect and OAuth 2.0 Framework for ASP.NET Core,IdentityServer4,False,2018-04-16T14:24:49.367+00:00,True,False,,"OAuth2,OAuth,2.0,OpenID,Connect,Security,Identity,IdentityServer",968889,True,2.0.1
Pathoschild,2017-10-11T20:28:45.45Z,10,191,Automates the build configuration for crossplatform Stardew Valley SMAPI mods.,Pathoschild.Stardew.ModBuildConfig,False,2018-04-10T23:31:22.65+00:00,True,False,,,4921,False,2.0.1
"Michael Edwards,Nathanael Mann",2017-10-11T20:27:46.743Z,43209,191,"An ORM for Sitecore. Map item data from Sitecore straight onto objects. Allows you to map fields,
      relationships and queries as well as supporting the Page Editor. Allows you to map data from 
      Sitecore using the Castle Windsor DI Container.",Glass.Mapper.Sc.Core,True,1900-01-01T00:00:00+00:00,False,False,,"Glass,Mapper,Sitecore,Glass.Mapper",210377,False,4.4.1.300-beta
Daniel Palme,2017-10-11T20:27:35.403Z,4,191,"ReportGenerator converts XML reports generated by OpenCover, PartCover, dotCover, Visual Studio, NCover, or Cobertura or into human readable reports in various formats. The reports do not only show the coverage quota, but also include the source code and visualize which line has been covered.",ReportGenerator,False,2018-04-16T18:18:45.28+00:00,True,False,,"Code,Coverage,Reporting,Testing,TDD,Utility",2678436,False,3.0.2
Zoltan Juhasz,2016-11-18T17:42:46.513Z,191,518,This package implements a collection which persist across NHibernate.,Forge.Persistence.StorageProviders.HibernateStorageProvider,False,2017-10-11T20:22:57.913+00:00,False,False,"Forge: reference, practice and patterns implementations and helper(s)","forge,helper,practice,pattern",3107,False,1.0.8
"Jonathan Dick,Matt Setzer,Kevin Burek,Reuben Tanner",2017-10-11T20:20:31.923Z,18,191,"MSBuild task to remap base class types and method names in dependencies

      See the included Readme.md for more information.",Microsoft.Intune.MAM.Remapper.Tasks,False,2018-04-02T21:08:59.827+00:00,True,False,MSBuild task to remap base class types and method names in dependencies,,3839,True,0.1.3838.2
