authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
NServiceBus Ltd,2013-04-26T20:15:50.637Z,The Autofac Container for the nservicebus,NServiceBus.Autofac,True,2018-02-16T08:25:42.907+00:00,True,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",277658,False,4.0.0-unstable3003
GeertvanHorrik,2013-04-27T13:15:05.22Z,Catel.Extensions.FluentValidation library which contains fluent validation extensions.,Catel.Extensions.FluentValidation,True,2016-11-29T05:36:11.987-08:00,True,False,,"validation,fluent,fluentvalidation,catel",125315,True,3.5.1304271706-beta
"Andreas Håkansson,Steven Robbins and contributors",2013-04-28T20:48:04.587Z,Enables using the Spark view engine with nancy,Nancy.Viewengines.Spark,False,2016-12-22T02:25:52.66-08:00,True,False,"Nancy is a lightweight web framework for the .Net platform, inspired by Sinatra. Nancy aim at delivering a low ceremony approach to building light, fast web applications.","Nancy,Viewengine,Spark",17092,False,0.17.1
Microsoft Corporation,2013-04-26T17:44:54.683Z,"This library is a Microsoft effort to support cloud-based client-server communication in native code using a modern asynchronous C++ API design.

The C++ REST SDK (codename ""Casablanca"") is a project to start exploring how to best support C++ developers who want to take advantage of the radical shift in software architecture that cloud computing represents.

This library also gives you a convenient model for composing asynchronous operations. Whether your application is compute-intensive or I/O-driven,  its scalability is likely to require careful resource utilization. Asynchronous APIs are great for scalability,  but can be very hard to use when all you have is C-level functionality. Fortunately,  C++ 11 offers a whole new set of capabilities that can make dealing with asynchronous operations easy,  and the library takes advantage of that throughout.",cpprestsdk,False,2016-11-03T14:46:46.303-07:00,True,False,Casablanca is your toolbox for accessing and authoring connected applications using modern C++ features and best practices.,"REST,native,CoApp",85349,False,0.6.0.17
"Andreas Håkansson,Steven Robbins and contributors",2013-04-28T20:46:10.463Z,A stateless authentication provider for Nancy.,Nancy.Authentication.Stateless,False,2016-12-22T02:23:27.38-08:00,True,False,"Nancy is a lightweight web framework for the .Net platform, inspired by Sinatra. Nancy aim at delivering a low ceremony approach to building light, fast web applications.","Nancy,Authentication",144732,False,0.17.1
Demis Bellot,2013-04-27T17:29:06.727Z,"Adds OpenId Auth Providers for use in StackExpress Web and REST Services. 
        Includes built-in support for Google, Yahoo, MyOpenId and Custom OpenId providers.
        
        More Info on Auth Providers: 
        https://github.com/ServiceStack/ServiceStack/wiki/Authentication-and-authorization",StackExpress.Authentication.OpenId,True,2013-05-05T16:45:29.547-07:00,True,False,"OpenId Auth Providers for StackExpress - inc. Google, Yahoo, MyOpenId","OpenId,Google,Yahoo,MyOpenId,Authentication,Auth,Provider,ServiceStack,REST,Web,Services",65454,False,3.9.728-unstable
Exceptionless,2013-04-26T17:41:09.527Z,Exceptionless is a cloud based error reporting service that sends your exceptions to http://exceptionless.com and provides aggregated views and analytics.,Exceptionless.Windows,True,2018-02-15T14:21:56.363+00:00,True,False,,"Error,Report,Reporting,Exception,Logging,Log,ELMAH",119842,True,0.9.0.949-pre
"Ayende Rahien,Corey Kaylor",2013-04-26T21:13:17.717Z,A developer friendly service bus for .NET,Rhino.ServiceBus.RhinoQueues,False,2013-06-17T09:33:58.687-07:00,True,False,,"rhino,servicebus,bus,msmq,messaging,cqrs,async,queue,publish,subscribe,pub,sub",9404,False,3.1.0
Matteo Migliore,2013-04-27T09:34:59.903Z,A wrapper class for FluentValidation library. Allow to inject a custom validator or the AbstractValidator.,EyeSoft.FluentValidation,False,2018-02-28T11:38:49.337+00:00,True,False,,"validation,fluent,FluentValidation,dependency,injection,inversion,of,control",5943,False,0.1.1.1
BlogTalkRadio,2013-04-27T03:43:37.31Z,Config File Transfomation Tool,CFT,False,2014-01-31T06:08:28.657-08:00,True,False,,"CFT,Config,Transformation,Tool,Publishing",4531,False,1.0.0.10
