authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
深圳市牧星电子商务有限公司,2018-03-12T06:31:44.307Z,38,39,"MicCodes.Tasks为深圳牧星科技有限公司基于任务管理、执行、调度封装的工具包。
官方网址：http://www.aty.cn 
开源库地址:https://github.com/szgaojun 
博客地址：http://www.cnblogs.com/szgaojun/",MicCodes.Tasks,False,2018-03-13T10:33:11.947+00:00,True,False,,,201,False,1.0.6645.26074
Hillavas Group,2018-03-12T06:24:10.15Z,39,39,...,Gnu.Framework.AspNet.Mvc,False,2018-03-12T06:24:10.15+00:00,True,False,,,1121,False,2.2.1
Chiats.Data,2018-03-12T06:25:57.73Z,1,39,Chiats Common&Data Library,Chiats.Data,False,2018-04-19T10:14:58.967+00:00,True,False,,,653,False,4.0.18
Logger.Cocohub,2018-03-12T06:24:30.54Z,2,39,Package Description,Logger.Cocohub,False,2018-04-18T01:28:21.22+00:00,True,False,,,808,False,1.0.0.3
Marcos Meli and Contributors,2018-03-12T06:25:56.87Z,16,39,"Open Source library for automatic formatted file read/write operations www.filehelpers.net.
Unofficial .NET Standard 2.0 / .NET Core port.",FileHelpers.NetStandard20,True,2018-04-04T18:48:52.323+00:00,True,False,,"FileHelpers,Data,Flat,File,CSV,FixedLength,Fixed,Delimited,Import,Export,ETL,FileHelper,.Net",1041,False,3.2.7-unofficial
Konstantin Petukhov,2018-03-12T06:24:07.633Z,39,39,Optimus is headless Web Browser fully implemented on .net.,Knyaz.Optimus,False,2018-03-12T06:24:07.633+00:00,True,False,,"headless,web,browser",2706,False,2.1.43
Uniconta.NetCoreAPI,2018-03-12T06:26:14.467Z,43209,39,Uniconta.NetCoreAPI for DotNet Core platform.,Uniconta.NetCoreAPI,False,1900-01-01T00:00:00+00:00,False,False,,,2667,False,1.0.70
HTC,2018-03-12T03:02:20.213Z,24,39,HTC Vita Desktop Mod module [CommitId: d0d1503ee872131d8bf342586a795fbbdae69d0f],Htc.Vita.Mod.Desktop,False,2018-03-27T02:52:36.873+00:00,False,False,,"htc,vita,mod,desktop",270,False,0.9.1.2
Chia Tsang Tsai,2018-03-12T06:24:49.213Z,1,39,Chiats Common&Data Library,Chiats.Common,False,2018-04-19T10:15:17.763+00:00,True,False,,,541,False,4.0.18
Tracer.Cocohub,2018-03-12T06:23:50.93Z,2,39,Tracer.Cocohub,Tracer.Cocohub,False,2018-04-18T01:28:43.957+00:00,True,False,,,1875,False,1.2.0.27
Konstantin Petukhov,2018-03-12T06:24:07.633Z,39,39,Optimus is headless Web Browser fully implemented on .net.,Knyaz.Optimus,False,2018-03-12T06:24:07.633+00:00,True,False,,"headless,web,browser",2706,False,2.1.43
Tracer.Cocohub,2018-03-12T06:23:50.93Z,2,39,Tracer.Cocohub,Tracer.Cocohub,False,2018-04-18T01:28:43.957+00:00,True,False,,,1875,False,1.2.0.27
Hillavas Group,2018-03-12T06:24:10.15Z,39,39,...,Gnu.Framework.AspNet.Mvc,False,2018-03-12T06:24:10.15+00:00,True,False,,,1121,False,2.2.1
Uniconta.NetCoreAPI,2018-03-12T06:26:14.467Z,43209,39,Uniconta.NetCoreAPI for DotNet Core platform.,Uniconta.NetCoreAPI,False,1900-01-01T00:00:00+00:00,False,False,,,2667,False,1.0.70
Logger.Cocohub,2018-03-12T06:24:30.54Z,2,39,Package Description,Logger.Cocohub,False,2018-04-18T01:28:21.22+00:00,True,False,,,808,False,1.0.0.3
Chia Tsang Tsai,2018-03-12T06:24:49.213Z,1,39,Chiats Common&Data Library,Chiats.Common,False,2018-04-19T10:15:17.763+00:00,True,False,,,541,False,4.0.18
Keboo,2018-03-12T06:22:06.207Z,27,39,"AutoDI integration for ASP.NET Core.

Release notes: https://github.com/Keboo/AutoDI/wiki/Release-Notes",AutoDI.AspNetCore,True,2018-03-24T06:57:21.997+00:00,True,False,,AutoDI,1495,False,3.2.0-ci67
WeihanLi,2018-03-09T04:31:18.727Z,1,42,NpoiExtensions for .net45 and .netstandard2.0,WeihanLi.Npoi,False,2018-04-19T04:07:59.813+00:00,False,False,,"npoi,excel",1078,True,1.0.4
深圳市牧星电子商务有限公司,2018-03-12T06:20:52.877Z,39,39,"MicCodes.Notify.SignalR为深圳牧星科技有限公司封装的SignalR消息实现库。
官方网址：http://www.aty.cn 
开源库地址:https://github.com/szgaojun 
博客地址：http://www.cnblogs.com/szgaojun/",MicCodes.Notify.SignalR,False,2018-03-12T06:20:52.877+00:00,True,False,,,58,False,1.0.6645.25805
Keboo,2018-03-12T06:21:54.393Z,27,39,"AutoDI classes. These are expected to be used with the AutoDI.Fody extension.

Release notes: https://github.com/Keboo/AutoDI/wiki/Release-Notes",AutoDI,True,2018-03-24T06:57:10.027+00:00,True,False,,AutoDI,3101,False,3.2.0-ci67
Keboo,2018-03-12T06:22:31.863Z,27,39,"AutoDI extension that generates C# code for AutoDI.

Release notes: https://github.com/Keboo/AutoDI/wiki/Release-Notes",AutoDI.Generator,True,2018-03-24T06:57:45.933+00:00,True,False,,"AutoDI,Generator",407,False,3.2.0-ci67
WeihanLi,2018-03-12T06:22:16.9Z,1,39,NpoiExtensions for .net45 and .netstandard2.0,WeihanLi.Npoi,False,2018-04-19T04:07:59.813+00:00,True,False,,"npoi,excel",1078,True,1.0.4.1
Keboo,2018-03-12T06:22:19.037Z,27,39,"Fody extension for simplifying the creation of objects from your favorite DI container

Release notes: https://github.com/Keboo/AutoDI/wiki/Release-Notes",AutoDI.Fody,True,2018-03-24T06:57:33.51+00:00,True,False,,"AutoDI,Fody",5293,False,3.2.0-ci67
Keboo,2018-03-12T06:22:31.863Z,27,39,"AutoDI extension that generates C# code for AutoDI.

Release notes: https://github.com/Keboo/AutoDI/wiki/Release-Notes",AutoDI.Generator,True,2018-03-24T06:57:45.933+00:00,True,False,,"AutoDI,Generator",407,False,3.2.0-ci67
WeihanLi,2018-03-12T06:22:16.9Z,1,39,NpoiExtensions for .net45 and .netstandard2.0,WeihanLi.Npoi,False,2018-04-19T04:07:59.813+00:00,True,False,,"npoi,excel",1078,True,1.0.4.1
Keboo,2018-03-12T06:21:54.393Z,27,39,"AutoDI classes. These are expected to be used with the AutoDI.Fody extension.

Release notes: https://github.com/Keboo/AutoDI/wiki/Release-Notes",AutoDI,True,2018-03-24T06:57:10.027+00:00,True,False,,AutoDI,3101,False,3.2.0-ci67
Keboo,2018-03-12T06:22:19.037Z,27,39,"Fody extension for simplifying the creation of objects from your favorite DI container

Release notes: https://github.com/Keboo/AutoDI/wiki/Release-Notes",AutoDI.Fody,True,2018-03-24T06:57:33.51+00:00,True,False,,"AutoDI,Fody",5293,False,3.2.0-ci67
深圳市牧星电子商务有限公司,2018-03-12T06:20:52.877Z,39,39,"MicCodes.Notify.SignalR为深圳牧星科技有限公司封装的SignalR消息实现库。
官方网址：http://www.aty.cn 
开源库地址:https://github.com/szgaojun 
博客地址：http://www.cnblogs.com/szgaojun/",MicCodes.Notify.SignalR,False,2018-03-12T06:20:52.877+00:00,True,False,,,58,False,1.0.6645.25805
Octopus Deploy,2018-03-12T06:17:53.95Z,4,39,Octopus Deploy Client Extensibility for Google Apps,Octopus.Client.Extensibility.Authentication.GoogleApps,False,2018-04-16T02:22:50.17+00:00,True,False,,,667,False,4.1.5
Octopus Deploy,2018-03-12T06:18:08.107Z,4,39,Octopus Deploy Client Extensibility for Okta,Octopus.Client.Extensibility.Authentication.Okta,False,2018-04-16T02:23:02.843+00:00,True,False,,,663,False,4.1.5
Octopus Deploy,2018-03-12T06:17:41.073Z,4,39,Octopus Deploy Client Extensibility for Azure AD,Octopus.Client.Extensibility.Authentication.AzureAD,False,2018-04-16T02:22:37.53+00:00,True,False,,,667,False,4.1.5
book.hsu,2018-03-12T06:18:58.827Z,39,39,Description,NewLineMessageApi,False,2018-03-12T06:18:58.827+00:00,True,False,,,54,False,2.0.0.3
Octopus Deploy,2018-03-12T06:17:53.95Z,4,39,Octopus Deploy Client Extensibility for Google Apps,Octopus.Client.Extensibility.Authentication.GoogleApps,False,2018-04-16T02:22:50.17+00:00,True,False,,,667,False,4.1.5
Octopus Deploy,2018-03-12T06:18:08.107Z,4,39,Octopus Deploy Client Extensibility for Okta,Octopus.Client.Extensibility.Authentication.Okta,False,2018-04-16T02:23:02.843+00:00,True,False,,,663,False,4.1.5
book.hsu,2018-03-12T06:18:58.827Z,39,39,Description,NewLineMessageApi,False,2018-03-12T06:18:58.827+00:00,True,False,,,54,False,2.0.0.3
Octopus Deploy,2018-03-12T06:17:41.073Z,4,39,Octopus Deploy Client Extensibility for Azure AD,Octopus.Client.Extensibility.Authentication.AzureAD,False,2018-04-16T02:22:37.53+00:00,True,False,,,667,False,4.1.5
