authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
"XAct Software Solutions,Inc.",2015-09-22T11:37:22.16Z,An XActLib asembly: a wrapper around ArangoDB Client,XAct.Graphs.ArangoDB,False,2017-02-08T17:57:18.18-08:00,True,False,,"XAct,XActLib",9625,False,0.0.5001
"XAct Software Solutions,Inc.",2015-09-22T11:22:53.827Z,An XActLib assembly: an assembly to deploy database schemas.,XAct.Deployment.Db.Schemas,False,2017-02-08T17:57:08.023-08:00,True,False,,"XAct,XActLib",55550,False,0.0.5001
Ibrahim SEN,2015-09-22T08:50:10.88Z,MVC Dashboard Template,Dashboard.UI,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.0
"CityIndex Ltd,David Laing,Andrei Faber",2015-09-22T08:42:42.603Z,LogSearchShipper client,LogSearchShipper,False,1899-12-31T16:00:00-08:00,False,False,,,4392,False,1.0.0.1
"Aleksander Sjåfjell,Kristian Enge",2015-09-22T06:19:57.347Z,Klientbibliotek for integrasjon mot Digipost REST-API.,digipost-api-client,False,2017-11-29T10:51:09.823+00:00,True,False,Apache Licence 2.0,,16470,False,6.1.5743.13192
"Steffen Forkmann,Mauricio Scheffer,Colin Bull",2015-09-22T08:52:06.633Z,FAKE - F# Make - is a build automation tool for .NET. Tasks and dependencies are specified in a DSL which is integrated in F#. Extensions for IIS,FAKE.IIS,False,2018-04-15T16:41:34.643+00:00,True,False,FAKE - F# Make - Get rid of the noise in your build scripts.,"build,fake,f#",186382,False,4.4.4
Hibernating Rhinos,2015-09-22T03:11:15.34Z,The cascade delete bundle allows for a specified set of documents and attachments to be deleted when the document that owns it is deleted. Typical usage scenarios include deleting an attachment that is referenced by a document or removing a set of child documents referenced by a parent document.,RavenDB.Bundles.CascadeDelete,True,1900-01-01T00:00:00+00:00,False,False,,"nosql,ravendb,raven,document,database,bundles",197914,True,3.0.3798-Unstable
Chillisoft,2015-09-22T04:03:21.217Z,Habanero.Binding,Habanero.Binding,True,2017-04-20T04:02:51.37+00:00,True,False,,,143162,False,1.2.2016-prerelease
Marimer LLC,2015-09-21T23:49:34.257Z,"Supports the use of ADO.NET Entity Framework 6.

CSLA .NET is an application development framework that reduces the cost of building and maintaining applications. The framework enables developers to build an object-oriented business layer for their application that encapsulates all business, authorization and validation logic for the application.",CSLA-EF6,True,2018-03-22T18:55:42.877+00:00,True,False,Supports the use of ADO.NET Entity Framework 6.,"CSLA,Windows,ADO.NET,EF",13242,False,4.6.173-Beta
Microsoft,2015-09-21T08:49:19.807Z,"System.ConcurrentDictionary for .NET Framework 2.0, 3.5. This is a backport from .NET Core.",NetLegacySupport.ConcurrentDictionary,False,2016-09-06T17:40:39.39-07:00,False,False,,".net,framework,legacy,support,concurrent,dictionary",3078,False,1.0.0
Frozen Mountain Software,2015-09-22T05:00:06.807Z,A client-side library for JavaScript that provides core utilities for other FM client-side libraries.,FM.JS,False,2018-01-26T02:26:51.37+00:00,True,False,,"FM,Core,Frozen,Mountain,JavaScript",17985,False,2.7.6
Qsys Sverige AB,2015-09-22T08:49:27.857Z,QuickPick One server component for Apollo 13,QuickPick.One,False,2018-04-09T14:56:23.34+00:00,True,False,,"Apollo,Apollo13,Quickpick,Qsys",130730,False,1.0.15222.39
Xero,2015-09-22T03:32:14.267Z,"This is a .NET SDK library, written in C#, used to communicate with the Xero API. See https://github.com/XeroAPI/Xero-Net for more information. This only has no external dependencies.",Xero.API.SDK.Minimal,False,2018-04-12T23:20:48.853+00:00,True,False,,"xero,api,sdk",134848,False,2.0.12
MS-UAP,2015-09-22T08:52:50.867Z,Generic Pull Down to Refresh implementation for UWP.,PullToRefresh.UWP,False,2016-03-16T04:29:56.413+00:00,True,False,,"UWP,XAML",8051,False,0.2.0
cdmdotnet Limited,2015-09-21T23:27:20.64Z,Components for implementing I.O.C. requirements via Ninject for in-process the command bus.,Cqrs.Ninject.InProcess.CommandBus,False,2018-03-29T02:27:40.94+00:00,True,False,,,37055,False,1.600.692
"XAct Software Solutions,Inc.",2015-09-22T11:36:27.307Z,An XActLib assembly: a Library to work with QuickGraph Graphs.,XAct.Graphs,False,2017-02-09T01:57:14.243+00:00,True,False,,"XAct,XActLib",57276,False,0.0.5001
Halil İbrahim Kalkan,2015-09-22T09:12:07.347Z,ASP.NET Boilerplate core package.,Abp,False,2018-03-12T13:46:01.927+00:00,True,False,,"asp.net,boilerplate,mvc,application,web,framework,domain,driven,design,dependency,injection",486111,False,0.7.1
Streamcoders.com,2015-09-22T08:43:43.46Z,Is a comprehensive library for handling audio/video codecs and streaming technologies.,Streamcoders.MediaSuite.x86,False,2017-04-24T01:50:45.473-07:00,True,False,,"audio,video,streaming,html5,rtsp,rtp,h.264,vp8",101110,False,4.0.819
Rasmus John Pedersen,2014-07-13T17:32:31.767Z,"A SAX-compliant parser that, instead of parsing well-formed or valid XML, parses HTML as it is found in the wild.",TagSoup.Net,False,2014-07-13T10:32:31.767-07:00,True,False,,,773,False,1.2.1.1
Robin Krom,2015-09-22T07:53:37.287Z,Dapplo.Config makes it easy to add a configuration to your project.,Dapplo.Config,False,2016-11-21T01:33:17.717-08:00,True,False,A library with code to quickly add a configuration to your application.,"config,ini",23636,True,0.1.70
cdmdotnet Limited,2015-09-21T22:02:43.79Z,Components for implementing the I.O.C. via Ninject for using services with WCF,Cqrs.Ninject.ServiceHost,False,2018-03-29T02:28:51.443+00:00,True,False,,,18006,False,1.600.690
inter8ection,2015-09-22T06:13:22.247Z,ActiveMQ transport support for Obvs,Obvs.ActiveMQ,False,2018-01-13T14:57:19.08+00:00,True,False,,,5794,False,2.0.0.16
Frozen Mountain Software,2015-09-22T05:13:59.247Z,A client-side library for .NET that extends WebSync to provide notifications when clients subscribe to or unsubscribe from a channel. (Community Edition),FM.WebSync.Subscribers,False,2018-03-03T21:28:40.393+00:00,True,False,,"WebSync,Client,Subscribers,Extension,HTTP,Push,Comet,Reverse,Ajax,.NET",15205,False,4.7.6
Rasmus John Pedersen,2015-09-22T08:43:46.667Z,"The boilerpipe library provides algorithms to detect and remove the surplus ""clutter"" (boilerplate, templates) around the main textual content of a web page.

Boilerpipe.Net is a port of the Java boilerpipe library.",Boilerpipe.Net,False,2015-09-22T08:43:46.667+00:00,False,False,,"text,boilerplate,content,extraction",6426,False,1.2.0
Flllexa,2015-09-22T01:28:55.96Z,ug-api (https://github.com/Flllexa/ug-api) is a implementation of IUGU payment modules (http://iugu.com),ug-api,False,2015-12-13T14:25:58.393-08:00,True,False,,,4819,False,0.8.5742.40442
Exclr8 Business Automation,2015-09-22T10:10:44.803Z,The core modules required to build CloudCore-based system.,CloudCore.Core,False,2018-04-10T10:17:12.883+00:00,True,False,,,74473,False,2015.9.22.1205
Microsoft,2015-09-21T06:49:07.78Z,"System.Action and System.Func for .NET Framework 2.0, 3.5. This is a backport from .NET Core.",NetLegacySupport.Action,False,2016-09-06T17:40:26.293-07:00,False,False,,".net,framework,legacy,support,action,func",3300,False,1.0.2
"Steffen Forkmann,Mauricio Scheffer,Colin Bull",2015-09-22T08:25:19.697Z,FAKE - F# Make - is a build automation tool for .NET. Tasks and dependencies are specified in a DSL which is integrated in F#.,FAKE.Core.x64,False,2018-04-15T16:38:41.15+00:00,True,False,FAKE - F# Make - Get rid of the noise in your build scripts.,"build,fake,f#",58844,False,4.4.3
Pictu IVS,2015-09-22T08:24:09.107Z,Description,GoogleService,False,2015-09-22T01:41:01.237-07:00,True,False,,,1195,False,1.0.5743.15121
Microsoft,2015-09-22T08:25:01.197Z,Description,MikesNugetTest,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.0
devonline.cn,2015-09-22T08:54:25.2Z,"Server side extensions for WebApi 5.2 with EF6, oData v4 and Json.NET;",Devonline.Extensions,False,2016-12-14T11:35:06.52-08:00,True,False,,"WebApi2,EF6,oData,v4,json.net",5741,False,2.2.2.3
Microsoft,2015-09-22T00:49:08.177Z,This package provides support for receiving custom WebHooks from ASP.NET WebHooks implementations.,Microsoft.AspNet.WebHooks.Receivers.Custom,True,2017-01-10T06:24:35.16-08:00,True,False,,"Microsoft,AspNet,WebApi,AspNetWebApi,WebHooks",42268,True,1.2.0-beta3
Roman Ivantsov,2015-09-22T06:20:45.947Z,VITA ORM driver for MS SQL Compact Edition.,Vita.Data.SqlCe,False,2017-07-24T23:39:13.29+00:00,True,False,,"VITA,ORM,SqlCe",5722,False,1.6.4
"XAct Software Solutions,Inc.",2015-09-22T11:07:55.147Z,An XActLib Assembly: code common to the whole library using only Portable Class Library references.,XAct.Core.PCL,False,2015-11-01T20:52:06.727-08:00,True,False,,"XAct,XActLib",37496,False,0.0.5001
Frozen Mountain Software,2015-09-22T04:53:59.39Z,A client-side library for .NET that provides core utilities for other FM client-side libraries. (Community Edition),FM,False,2018-03-03T21:23:51.173+00:00,True,False,,"FM,Core,Frozen,Mountain,.NET",24671,False,2.7.6
AS,2015-09-22T11:19:58.65Z,AS.Video.Sources.AForge,AS.Video.Sources.AForge,False,2016-08-25T02:22:20.467-07:00,True,False,AS.Video.Sources.AForge,AS.Video.Sources.AForge,4617,False,1.0.5
Fabrice Michellonet,2015-09-22T07:33:31.593Z,SlimBroker is a simple and modular Service Bus,SlimBroker,False,2015-09-22T07:33:31.593+00:00,True,False,,"Service,Bus,Message,Broker",924,False,0.3.1
Sayed Ibrahim Hashimi,2015-09-22T06:35:28.177Z,"Package containing Geoffrey, a PowerShell task runner for web apps.
      
      For more info see https://github.com/geoffrey-ps/geoffrey.

      Commit ID: 1a3e782a30fbf00a1ef8ceddc1b33ceb02a6bda3",geoffrey,True,2015-10-03T01:00:42.437-07:00,True,False,,,1418,False,0.0.6-beta
Frozen Mountain Software,2015-09-22T05:06:43.097Z,A client-side library for .NET that extends WebSync to provide location/user-based chat services. (Community Edition),FM.WebSync.Chat,False,2018-03-03T21:26:57.627+00:00,True,False,,"WebSync,Client,Chat,Extension,HTTP,Push,Comet,Reverse,Ajax,.NET",14759,False,4.7.6
"XAct Software Solutions,Inc.",2015-09-22T11:38:15.41Z,An XActib Assembly: entities used by XAct.Graphs,XAct.Graphs.Entities,False,2017-02-08T17:57:17.18-08:00,True,False,,"XAct,XActLib",56046,False,0.0.5001
Enner Pérez,2015-09-22T06:00:45.227Z,Libset for agile software development,Platform.Presentation.Reporting,False,1899-12-31T16:00:00-08:00,False,False,,".NET,Framework,Base,Development,Platform",-1,False,3.0.0.9
Rasmus John Pedersen,2015-09-22T08:43:46.667Z,"The boilerpipe library provides algorithms to detect and remove the surplus ""clutter"" (boilerplate, templates) around the main textual content of a web page.

Boilerpipe.Net is a port of the Java boilerpipe library.",Boilerpipe.Net,False,2015-09-22T08:43:46.667+00:00,True,False,,"text,boilerplate,content,extraction",6426,False,1.2.0
c5037419,2015-09-22T05:42:01.633Z,Xerox.Sdpc.WordGenerator,Xerox.Sdpc.WordGenerator,False,2015-09-21T22:42:01.633-07:00,False,False,,,377,False,1.2.991.200
Emre Erkan,2015-09-22T10:11:16.577Z,"A jQuery plugin which inserts text to a text input or a textarea field at the caret's position.

Base code from: http://stackoverflow.com/a/1064139/84042",karalamalar.insert-at-caret,False,2015-09-22T10:11:16.577+00:00,True,False,,,618,False,1.1.4
"Steffen Forkmann,Mauricio Scheffer,Colin Bull",2015-09-22T08:51:22.283Z,FAKE - F# Make - is a build automation tool for .NET. Tasks and dependencies are specified in a DSL which is integrated in F#. Extensions for FluentMigrator,FAKE.FluentMigrator.x64,False,2018-04-15T16:41:10.673+00:00,True,False,FAKE - F# Make - Get rid of the noise in your build scripts.,"build,fake,f#",31836,False,4.4.4
"Steffen Forkmann,Mauricio Scheffer,Colin Bull",2015-09-22T08:48:25.977Z,FAKE - F# Make - is a build automation tool for .NET. Tasks and dependencies are specified in a DSL which is integrated in F#.,FAKE.Core.x64,False,2018-04-15T16:38:41.15+00:00,True,False,FAKE - F# Make - Get rid of the noise in your build scripts.,"build,fake,f#",58844,False,4.4.4
"XAct Software Solutions,Inc.",2015-09-22T11:13:14.327Z,An XActLib assembly: Service to perform Compilation over the wire,XAct.Compilation.Service,False,2015-11-02T03:16:33.94-08:00,True,False,,"XAct,XActLib",57412,False,0.0.5001
Pieter van der Merwe,2015-09-22T06:28:10.287Z,Deployment Scripts for BizTalk Applications,Clicks.MSBuild.BizTalk.Deployment,False,2016-11-09T04:07:48.95-08:00,False,False,,,9186,False,1.0.7
