authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
"Sam Lantinga,Mattias Engdegård",2013-06-01T21:34:14.437Z,43209,1784,"Redistributable components for package 'SDL_image'. This package should only be installed as a dependency. 
(This is not the package you are looking for).",SDL_image.redist,False,1899-12-31T16:00:00-08:00,False,False,Redistributable components for for package 'SDL_image',"SDL,native,CoApp",-1,False,1.2.12.1
NServiceBus Ltd,2013-05-31T21:00:42.66Z,63,1785,The process used when sharing an azure instance between multiple NServicebus endpoints,NServiceBus.Hosting.Azure.HostProcess,True,2018-02-16T08:29:10.037+00:00,True,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",110525,False,4.0.0-unstable3143
Pedro Lamas,2013-05-31T17:21:39.973Z,1471,1785,Cimbalino Windows Phone Toolkit is a set of useful and powerful items that will help you build your Silverlight applications for Windows Phone. This is the Background Agents component.,Cimbalino.Phone.Toolkit.Background,True,2014-04-10T11:46:01.123-07:00,True,False,,"Cimbalino,Windows,Phone,Toolkit,PedroLamas,WP7,WP8,MVVM,WPDev,WP8Dev,Silverlight,Background,Agent",17434,True,3.0.0-rc2
Paul Jenkins; Jake Ginnivan,2013-06-02T02:00:29.387Z,38,1783,"The goal of MahApps.Metro is to allow devs to quickly and easily cobble togther a ""Metro"" UI for their WPF4+ apps, with minimal effort.",MahApps.Metro,True,2018-03-13T22:31:08.54+00:00,True,False,"The goal of MahApps.Metro is to allow devs to quickly and easily cobble togther a ""Metro"" UI for their WPF4+ apps, with minimal effort.","WPF,UI,Metro",1280769,True,0.11.0.29-ALPHA
Appccelerate team,2013-05-31T17:34:22.623Z,1192,1785,Event broker extension for mapping event arguments from one type to another.,Appccelerate.MappingEventBroker,False,2015-01-14T02:13:37.213-08:00,True,False,Event broker extension for mapping event arguments from one type to another.,"Appccelerate,event-broker,mapping",3592,False,1.0.84
Microsoft,2013-05-31T00:06:14.287Z,32,1785,Ten pakiet zawiera zestawy satelickie dla języka polskiego dotyczące produktu ASP.NET Web Pages 2.,Microsoft.AspNet.WebPages.pl,False,2018-03-19T19:14:29.723+00:00,True,False,Zasoby dla języka polskiego dotyczące pakietu Microsoft.AspNet.WebPages,"Microsoft,AspNet,WebPages,AspNetWebPages",8687,True,2.0.30506
Sven Walther / lI' Ghun,2013-05-31T05:36:58.987Z,1688,1785,"A complete .NET 4.0 App.net API implementation including posts, messages and the File API for example.
Find an example app on the homepage which is included in the source
It needs the current version of Newtonsoft JSON.NET",AppNet.NET,False,2013-09-05T05:04:45.853-07:00,True,False,,App.net,12017,False,1.6.4
Hibernating Rhinos,2013-05-31T20:14:03.607Z,43209,1785,"This package includes a utiliti class that helps test features of RavenDB. RavenDB is a document database for the .NET platform, offering a flexible data model design to fit the needs of real world systems.",RavenDB.Tests.Helpers,False,1900-01-01T00:00:00+00:00,False,False,This package includes a utiliti class that helps test features of RavenDB.,"nosql,ravendb,raven,document,database,test",244252,True,2.0.2375
Andrew,2013-05-31T17:10:05.97Z,43209,1785,Package description,OneFlowSDK.dll,False,1899-12-31T16:00:00-08:00,False,False,,"Tag1,Tag2",-1,False,0.2.6
Maarten Balliauw,2013-05-31T13:39:11.29Z,253,1785,"GoogleAnalyticsTracker was created to have a means of tracking specific URL's directly from C#. For example, it enables you to log API calls to Google Analytics.",GoogleAnalyticsTracker.WP8,False,2017-08-10T07:09:13.89+00:00,True,False,"GoogleAnalyticsTracker was created to have a means of tracking specific URL's directly from C#. For example, it enables you to log API calls to Google Analytics.","google,analytics,ga,wp8,wp7,windows,phone,windowsphone,api,rest,client,tracker,stats,statistics,mango",27609,True,1.4.60015
Devart Software,2013-05-31T05:48:21.66Z,21,1785,dotConnect Express for PostgreSQL is a free of charge enhanced database connectivity solution built over ADO.NET architecture and a development framework with a number of innovative technologies. dotConnect offers a complete solution for developing database-related applications and web sites. It introduces new approaches for designing applications and boosts productivity of database application development.,dotConnect.Express.for.PostgreSQL,False,2018-03-30T11:06:50.83+00:00,True,False,dotConnect Express for PostgreSQL is a free of charge enhanced database connectivity solution built over ADO.NET architecture and a development framework with a number of innovative technologies.,"PostgreSQL,ADO.NET,provider,Database",90087,False,6.6.252
Polaris Community,2013-06-01T02:37:17.65Z,1728,1784,"A set of extesions for Visual tree, collections, lambdas in order to speed up your development in your phone.",Polaris.PhoneLib.SystemEx,False,2013-07-27T09:44:00.92-07:00,True,False,,"wp8,extensions,framework,polaris,PhoneLib",3509,False,1.0.27130.6785
OneFlowSystems,2013-06-02T01:01:16.57Z,43209,1783,.net client for work with oneflow cloud.,test_sdk,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.8
