authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Microsoft,2016-10-31T16:45:23.227Z,338,536,"The Microsoft Store Services Client SDK includes advertising and engagement frameworks. After adding this NuGet to your project, add a reference to the extensions you want, such as ""Microsoft Advertising SDK for XAML"" or ""Microsoft Engagement Framework"" (may require reopening project).",Microsoft.Services.Store.SDK,False,2017-05-17T04:15:12.667-07:00,False,False,,"Microsoft,store,services,advertising,ads,adcontrol,interstitial,framework",28356,True,10.1610.27001
Microsoft,2016-10-31T16:45:23.227Z,338,536,"The Microsoft Store Services Client SDK includes advertising and engagement frameworks. After adding this NuGet to your project, add a reference to the extensions you want, such as ""Microsoft Advertising SDK for XAML"" or ""Microsoft Engagement Framework"" (may require reopening project).",Microsoft.Services.Store.SDK,False,2017-05-17T04:15:12.667-07:00,False,False,,"Microsoft,store,services,advertising,ads,adcontrol,interstitial,framework",28356,True,10.1610.27001
evoleap,2016-10-31T16:44:20.05Z,17,536,"Software licensing client API for elm, a cloud-based, enterprise grade software licensing platform.",evoleap.Licensing,True,2018-04-03T13:59:03.863+00:00,True,False,,"evoleap,licensing,elm",802,False,3.0.0-preview1
Rico Suter,2016-10-31T16:41:00.477Z,1,536,NSwag: The Swagger API toolchain for .NET and TypeScript,NSwag.MSBuild,False,2018-04-19T19:07:14.263+00:00,True,False,,"Swagger,Documentation,WebApi,AspNet,TypeScript,CodeGen",90894,False,6.20.0
Rico Suter,2016-10-31T16:40:51.68Z,1,536,NSwag: The Swagger API toolchain for .NET and TypeScript,NSwag.AspNet.WebApi,False,2018-04-19T19:07:19.043+00:00,True,False,,"Swagger,Documentation,WebApi,AspNet,TypeScript,CodeGen",16832,False,6.20.6148.29958
Rico Suter,2016-10-31T16:40:42.647Z,1,536,NSwag: The Swagger API toolchain for .NET and TypeScript,NSwag.AspNet.Owin,False,2018-04-19T19:07:18.263+00:00,True,False,,"Swagger,Documentation,WebApi,AspNet,TypeScript,CodeGen",50505,False,6.20.6148.29950
Rico Suter,2016-10-31T16:40:33.897Z,1,536,NSwag: The Swagger API toolchain for .NET and TypeScript,NSwag.AssemblyLoader,False,2018-04-19T19:07:23.573+00:00,True,False,,"Swagger,Documentation,WebApi,AspNet,TypeScript,CodeGen",37346,False,6.20.6148.29951
Rico Suter,2016-10-31T16:40:05.723Z,1,536,NSwag: The Swagger API toolchain for .NET and TypeScript,NSwag.CodeGeneration,False,2018-04-19T19:07:24.78+00:00,True,False,,"Swagger,Documentation,WebApi,AspNet,TypeScript,CodeGen",124493,False,6.20.6148.29950
Rico Suter,2016-10-31T16:40:15.68Z,1,536,NSwag: The Swagger API toolchain for .NET and TypeScript,NSwag.Annotations,False,2018-04-19T19:07:15.81+00:00,True,False,,"Swagger,Documentation,WebApi,AspNet,TypeScript,CodeGen",167842,False,6.20.6148.29950
Rico Suter,2016-10-31T16:40:24.897Z,1,536,NSwag: The Swagger API toolchain for .NET and TypeScript,NSwag.Core,False,2018-04-19T19:07:29.827+00:00,True,False,,"Swagger,Documentation,WebApi,AspNet,TypeScript,CodeGen",224424,False,6.20.6148.29950
Richard Beauchamp,2016-10-31T16:33:16.293Z,214,536,Extends Swashbuckle with OData v4 support! Supports both WebApi and OData controllers!,Swashbuckle.OData,False,2017-09-18T15:52:27.247+00:00,True,False,Extends Swashbuckle with OData v4 support! Supports both WebApi and OData controllers!,"Swashbuckle,Swagger,SwaggerUI,OData,Documentation,Discovery,Help,WebApi,AspNet,AspNetWebApi,Docs,WebHost,IIS",137563,False,3.0.0
takenet,2016-10-31T16:30:27.957Z,536,536,C2M2 Data model package,Takenet.C2M2.Data.Model,False,2016-10-31T09:30:27.957-07:00,True,False,,,221,False,1.0.0
Thomas Bandt,2016-04-15T19:47:09.84Z,134,735,The small and smart MVVM framework made with ❤ for Xamarin.Forms.,MvvmNano.Forms,False,2017-12-07T06:16:24+00:00,False,False,,"MVVM,MvvmNano,Xamarin.Forms",3068,False,2.0.3
Thomas Bandt,2016-04-01T08:45:13.563Z,134,749,The small and smart MVVM framework made with ❤ for Xamarin.Forms.,MvvmNano.Forms,False,2017-12-07T06:16:24+00:00,False,False,,"MVVM,MvvmNano,Xamarin.Forms",3068,False,2.0.2
