authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
NServiceBus Ltd,2012-10-15T07:14:49.113Z,"The testing for the nservicebus, The most popular open-source service bus for .net",NServiceBus.Testing,True,2018-02-16T08:24:31.56+00:00,True,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",324198,False,3.3.0-unstable53
NServiceBus Ltd,2012-10-16T13:25:22.297Z,The StructureMap Container for the nservicebus,NServiceBus.StructureMap,True,2018-02-16T08:26:21.58+00:00,True,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",210463,False,3.3.0-unstable56
VikingCode,2012-10-15T03:34:33.987Z,Convert HTML to the contents of a WinRT RichTextBlock,HtmlToBlock,True,2012-10-14T20:53:11.593-07:00,True,False,,,495,False,0.0.0.3-ALPHA
"briandek,Enixor,Harley Carter",2012-10-17T06:13:29.667Z,.Net library for the World of Warcraft Community Platform AP,WowDotNetAPI,False,2016-10-16T01:09:56.847-07:00,True,False,,"Wow,Community-Platform,Warcraft",8106,False,3.1.1
"Mike Cousins,Nick Floyd",2012-10-16T22:07:07.86Z,"Make sure you go to New Relic first to sign up and get your key at http://newrelic.com. Performance monitoring will never be the same after you do!  

The package is available through your NuGet package manager and on the web at http://nuget.org/packages/NewRelicWindowsAzure  

Set up:  
1. install-package NewRelicWindowsAzure  
2. The Package installer will prompt you for your NewRelic.AppName and your New Relic license key  

Note: If you want to instrument more than one project in your solution, simply change the ""Default project"" in the package manager console and install the package 

Visit http://rpm.newrelic.com after your package deploy is complete to see your performance metrics.  

For more information on what this package is doing go to: https://support.newrelic.com/help/kb/dotnet/installing-the-net-agent-on-azure",NewRelicWindowsAzure,False,2018-03-07T23:37:22.69+00:00,True,False,"Includes the latest New Relic x64 installer, so that you can easily include New Relic in your Azure deployment.",,394333,False,1.0.0.20
Robert O'Brien,2012-10-15T14:39:09.4Z,A solution for adding Federated Identity Scaffolding to a Windows Phone Project. See Project Site link for more details.,FedId.Phone.Project.Scaffolding,False,2014-07-16T15:55:48.18+00:00,True,False,,"wsfed,oauth,swt,wp,sts,acs,adfs,authn,authz",9936,False,1.5.1.13
Daniel Crenna,2012-10-16T03:10:00.24Z,Apitize is an embeddable Hypermedia API server.,apitize,True,1900-01-01T00:00:00+00:00,False,False,The open source API platform without compromise.,"web,rest,hypermedia,api,server",4593,False,1.0.0-prealpha2
Web Advanced,2012-10-15T21:36:26.15Z,"Take Command is a wrapper for jQuery v1.4.3+ Ajax that allows you to easily define all your server side calls into one easy to manage object. Commands do not execute immediately, helping to organize your applications, Ajax calls, and their callback functions (success, error and always). When testing your JavaScript, you may not want to fire actual Ajax calls. takeCommand allows you to put your commands in test mode. You can set a flag to identify whether the Ajax call was a success or fail as well as provide mock response data.",TakeCommand.js,False,2013-07-25T10:49:27.6-07:00,True,False,"Take Command is a wrapper for jQuery v1.4.3+ Ajax that allows you to easily define all your server side calls into one easy to manage object. Commands do not execute immediately, helping to organize your applications, Ajax calls, and their callback functions (success, error and always).","jQuery,JavaScript,Ajax,Commands",4238,False,1.1.0
Deskperience,2012-10-15T19:05:00.23Z,SDK for UI automation and text capture featured in Screen Scraper Studio,UiPath,False,2018-03-09T10:20:55.887+00:00,True,False,SDK for UI automation and text capture featured in Screen Scraper Studio,"UI,Automation,Screen,Scraper,Scraping,Text,Capture,Extract,Automate",43114,False,6.0.4669
Andrey Taritsyn,2012-10-15T07:36:11.15Z,"BundleTransformer.Csso.x86 contains one minifier-adapter for minification of CSS-code - KryzhanovskyCssMinifier. KryzhanovskyCssMinifier is based on the Sergey Kryzhanovsky's CSSO (http://github.com/css/csso) version 1.3.4.
   
As a JS-engine is used the Noesis Javascript .NET (http://javascriptdotnet.codeplex.com). For correct working of the Noesis Javascript .NET require assemblies msvcp100.dll and msvcr100.dll from the Microsoft Visual C++ 2010.",BundleTransformer.Csso.x86,False,1899-12-31T16:00:00-08:00,False,False,BundleTransformer.Csso.x86 contains one minifier-adapter for minification of CSS-code - KryzhanovskyCssMinifier. KryzhanovskyCssMinifier is based on the Sergey Kryzhanovsky's CSSO (http://github.com/css/csso) version 1.3.4.,"System.Web.Optimization,IBundleTransform,ASP.NET,CSS,Bundling,Minification,Minifier,Minify,Optimizer,Sergey,Kryzhanovsky,CSSO",-1,False,1.6.6
chsword,2012-10-15T03:55:44.483Z,A tools transfer json to .NET Dynamic Object,JDynamic,False,2012-10-23T04:22:58.023-07:00,True,False,A tools transfer json to .NET Dynamic Object,,2817,False,1.1.0
Robert O'Brien,2012-10-15T14:39:45.037Z,A solution for adding Federated Identity Scaffolding to a Windows 8 WinRT Project. See Project Site link for more details.,FedId.WinRT.Project.Scaffolding,False,2014-05-12T14:12:18.71+00:00,True,False,,"wsfed,oauth,swt,win,sts,acs,adfs,authn,authz",9324,False,1.5.0.8
Hibernating Rhinos,2012-10-15T14:59:04.417Z,This bundle aims to allow the user to implement unique constraints in the objects (usefull for properties like email or social security number).,RavenDB.Bundles.UniqueConstraints,True,1900-01-01T00:00:00+00:00,False,False,,"nosql,ravendb,raven,document,database,bundles",212752,True,1.2.2115-Unstable
DotSpatial Team,2012-10-15T22:15:42.607Z,Customize map cartographic symbols.,DotSpatial.Symbology,False,2017-03-11T08:15:56.92+00:00,True,False,,"Spatial,GIS,DotSpatial",46737,False,1.3.2
