authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
nexussays,2017-05-25T10:02:57.427Z,35,330,Cross-platform library of core utility methods and data structures.,nexus.core,False,2018-03-16T09:33:45.42+00:00,True,False,,,11670,False,0.26.9
iRely LLC.,2017-05-25T10:02:40.593Z,43209,330,iRely.Common,iRely.Common,True,1900-01-01T00:00:00+00:00,False,False,,,222555,False,17.21.6354.17884-rc
Ennea,2017-05-25T10:02:01.52Z,141,330,EnneaCode,EnneaCode.Web,False,2017-11-30T03:55:31.527+00:00,True,False,,,846,False,1.0.6354.5490
Ennea,2017-05-25T10:01:26.277Z,38,330,EnneaCode,EnneaCode.Translucent,False,2018-03-13T02:11:46.76+00:00,True,False,,,647,False,1.0.6350.29574
Ennea,2017-05-25T10:01:43.89Z,38,330,Description,EnneaCode.UI,False,2018-03-13T02:12:03.243+00:00,True,False,,,479,False,1.0.0
Ennea,2017-05-25T09:59:42.72Z,38,330,EnneaCode,EnneaCode.ImageHelper,False,2018-03-13T02:11:26.587+00:00,True,False,,,731,False,1.0.6353.30154
Ennea,2017-05-25T10:00:18.277Z,141,330,EnneaCode,EnneaCode.Log,False,2017-11-30T03:53:44.213+00:00,True,False,,,529,False,1.0.6350.29570
Ennea,2017-05-25T10:01:09.32Z,141,330,EnneaCode,EnneaCode.Serializer,False,2017-11-30T03:54:39.213+00:00,True,False,,,529,False,1.0.6350.29570
Ennea,2017-05-25T09:59:58.427Z,141,330,EnneaCode,EnneaCode.KeyboardHelper,False,2017-11-30T03:53:27.51+00:00,True,False,,,531,False,1.0.6350.29570
Ennea,2017-05-25T10:00:52.08Z,141,330,EnneaCode,EnneaCode.ReflectionHelper,False,2017-11-30T03:54:19.87+00:00,True,False,,,534,False,1.0.6350.29573
Ennea,2017-05-25T10:00:34.907Z,141,330,EnneaCode,EnneaCode.MRand,False,2017-11-30T03:54:01.277+00:00,True,False,,,529,False,1.0.6350.29565
Ennea,2017-05-25T09:59:25.967Z,141,330,EnneaCode,EnneaCode.Hash,False,2017-11-30T03:52:43.133+00:00,True,False,,,610,False,1.0.6350.29569
Ennea,2017-05-25T09:57:57.117Z,38,330,EnneaCode,EnneaCode.Console,False,2018-03-13T02:09:52.033+00:00,True,False,,,632,False,1.0.6350.29574
