authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
"Object.NET,Inc.",2017-09-25T07:16:34.023Z,127,207,Signature_pad binding library for Bridge.NET projects.,Retyped.signature_pad,False,2017-12-14T00:58:12.523+00:00,True,False,,"signature_pad,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",361,False,0.1.6477
"Object.NET,Inc.",2017-09-25T07:15:40.913Z,127,207,Shuffle Array (shuffle-array) binding library for Bridge.NET projects.,Retyped.shuffle-array,False,2017-12-14T00:57:29.1+00:00,True,False,,"shuffle,array,shuffle-array,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",359,False,0.1.6477
"Object.NET,Inc.",2017-09-25T07:15:07.553Z,127,207,Should Promised (should-promised) binding library for Bridge.NET projects.,Retyped.should-promised,False,2017-12-14T00:57:00.327+00:00,True,False,,"should,promised,should-promised,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",359,False,0.1.6477
"Object.NET,Inc.",2017-09-25T07:14:46.613Z,127,207,Should binding library for Bridge.NET projects.,Retyped.should,False,2017-12-14T00:56:45.523+00:00,True,False,,"should,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",359,False,8.3.6477
"Object.NET,Inc.",2017-09-25T07:15:57.803Z,127,207,Siema binding library for Bridge.NET projects.,Retyped.siema,False,2017-12-14T00:57:43.42+00:00,True,False,,"siema,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",360,False,1.0.6477
"Object.NET,Inc.",2017-09-25T07:15:23.523Z,127,207,Showdown binding library for Bridge.NET projects.,Retyped.showdown,False,2017-12-14T00:57:14.563+00:00,True,False,,"showdown,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",355,False,1.4.6477
"Object.NET,Inc.",2017-09-25T07:14:19.91Z,127,207,Shortid binding library for Bridge.NET projects.,Retyped.shortid,False,2017-12-14T00:56:30.94+00:00,True,False,,"shortid,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",357,False,0.1.6477
Shao Zhuang,2017-09-25T07:14:58.52Z,70,207,一个犀利的 HTML 解析器,Less.Html,False,2018-02-09T10:11:21.78+00:00,True,False,,"html-parser,jQuery-style,css-selector",7045,False,1.3.1.1
"Object.NET,Inc.",2017-09-25T07:16:15.023Z,127,207,Sigmajs binding library for Bridge.NET projects.,Retyped.sigmajs,False,2017-12-14T00:57:58.673+00:00,True,False,,"sigmajs,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",356,False,1.0.6477
"Object.NET,Inc.",2017-09-25T07:14:00.177Z,127,207,Shopify Buy (shopify-buy) binding library for Bridge.NET projects.,Retyped.shopify-buy,False,2017-12-14T00:56:16.53+00:00,True,False,,"shopify,buy,shopify-buy,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",362,False,0.4.6477
MDragon,2017-09-25T07:13:55.567Z,179,207,简单的MQ使用,Miu.NewActiveMQ,False,2017-10-23T04:37:13.747+00:00,True,False,,,417,False,1.0.1.11
"Object.NET,Inc.",2017-09-25T07:13:43.8Z,127,207,Sheetify binding library for Bridge.NET projects.,Retyped.sheetify,False,2017-12-14T00:56:01.383+00:00,True,False,,"sheetify,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",353,False,6.0.6477
"Object.NET,Inc.",2017-09-25T07:12:10.013Z,127,207,Set Cookie Parser (set-cookie-parser) binding library for Bridge.NET projects.,Retyped.set-cookie-parser,False,2017-12-14T00:54:48.763+00:00,True,False,,"set,cookie,parser,set-cookie-parser,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",289,False,0.1.6477
