authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Robert McNeel and Associates,2018-02-14T02:13:30.53Z,3,65,RhinoCommon is the cross-platform .NET plugin SDK for Rhino,RhinoCommon,True,2018-04-17T23:28:55.51+00:00,True,False,,rhino3d,6236,False,6.2.18043.22301-rc
Robert McNeel and Associates,2018-02-14T02:13:12.903Z,3,65,Grasshopper is a .NET (RhinoCommon) plugin for Rhino 5 for Windows and later.,Grasshopper,True,2018-04-17T23:28:21.383+00:00,True,False,,rhino3d,5033,False,6.2.18043.22301-rc
Robert McNeel and Associates,2018-02-14T02:13:12.903Z,3,65,Grasshopper is a .NET (RhinoCommon) plugin for Rhino 5 for Windows and later.,Grasshopper,True,2018-04-17T23:28:21.383+00:00,True,False,,rhino3d,5033,False,6.2.18043.22301-rc
Robert McNeel and Associates,2018-02-14T02:13:30.53Z,3,65,RhinoCommon is the cross-platform .NET plugin SDK for Rhino,RhinoCommon,True,2018-04-17T23:28:55.51+00:00,True,False,,rhino3d,6236,False,6.2.18043.22301-rc
tzxx,2018-02-14T02:06:28.01Z,29,65,tzxx web development sdk,Tzxx.Web.Common,False,2018-03-22T05:39:52.72+00:00,True,False,,"tzxx,EF,OData,Webapi",478,False,1.0.6
tzxx,2018-02-14T02:06:28.01Z,29,65,tzxx web development sdk,Tzxx.Web.Common,False,2018-03-22T05:39:52.72+00:00,True,False,,"tzxx,EF,OData,Webapi",478,False,1.0.6
Vasily Kabanov,2018-02-14T02:02:54.543Z,65,65,"A library for Excel export/import. Builds on top of EPPlus (Or EPPlus.Core), ExcelDataReader and AutoMapper, adding POCO mapping. The development goal is loose coupling between data mapping, formatting and data itself, code brevity and type safety.",ExcelEi,True,2018-02-14T02:02:54.543+00:00,True,False,,"excel,import,export,OpenXML,epplus",265,False,1.0.3-rc
Vasily Kabanov,2018-02-14T02:02:54.543Z,65,65,"A library for Excel export/import. Builds on top of EPPlus (Or EPPlus.Core), ExcelDataReader and AutoMapper, adding POCO mapping. The development goal is loose coupling between data mapping, formatting and data itself, code brevity and type safety.",ExcelEi,True,2018-02-14T02:02:54.543+00:00,True,False,,"excel,import,export,OpenXML,epplus",265,False,1.0.3-rc
Jesus Angulo,2018-02-14T01:56:57.56Z,65,65,Native Facebook Login for Xamarin.Forms,somostechies.facebook,False,2018-02-14T03:37:56.233+00:00,True,False,,,307,False,1.1.1
Jesus Angulo,2018-02-14T01:56:57.56Z,65,65,Native Facebook Login for Xamarin.Forms,somostechies.facebook,False,2018-02-14T03:37:56.233+00:00,True,False,,,307,False,1.1.1
Piero Viano,2018-02-14T01:52:46.207Z,20,65,Library for doing useful things,UtilityLibrary.PieroViano,False,2018-03-31T15:58:18.14+00:00,True,False,,"utility,classes",1671,False,1.0.0.5
Piero Viano,2018-02-14T01:52:46.207Z,20,65,Library for doing useful things,UtilityLibrary.PieroViano,False,2018-03-31T15:58:18.14+00:00,True,False,,"utility,classes",1671,False,1.0.0.5
