authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
sqldatabase.net,2017-08-19T14:34:08.073Z,17,244,"An embedded SQL database in one .dll which requires no configuration, supports standard ANSI SQL 89 and 92. It is reliable, fast and free, works with both on disk and in-memory sql database engines. Complete database management system in one file (.dll assembly) uses B-Tree indexes with one database file per schema and ability to add multiple database schema files either on disk or in memory . UTF 8 based encoding complete globalization support, entire database or column can be encrypted using AES 256-bit encryption. Store right to left or left to right language character sets. Same database file format for Windows, Linux, Mac, Android, iOS and ASP.NET.",SQLDatabase.Net.dll,False,2018-04-03T00:21:24.173+00:00,False,False,"An entire sql database in one dll. Supports B-Tree indexes, in memory and on disk database files. It requires zero configuration and supports standard ANSI SQL 89 and 92.",,333,False,1.0.0.1
"Object.NET,Inc.",2017-08-19T14:34:00.463Z,127,244,A Spotify API (spotify-api) binding library for Bridge.NET projects.,Retyped.spotify-api,False,2017-12-14T01:10:18.54+00:00,True,False,,"spotify,api,spotify-api,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",396,False,0.1.6440
Dmitry Sikorsky,2017-08-19T14:34:02.7Z,48,244,Part of the ExtCore.Data ExtCore framework extension.,ExtCore.Data.EntityFramework.MySql,False,2018-03-03T17:20:33.023+00:00,True,False,,,891,False,2.1.0
Lykke,2017-08-19T14:34:05.4Z,43209,244,An implementation of WAMP (The Web Application Messaging Protocol). Supports both WAMPv2 and WAMPv1.,Lykke.WampSharp,True,1900-01-01T00:00:00+00:00,False,False,,"websockets,wampws,rpc,pubsub,wampv2",1829,False,23.0.0-beta001
"Object.NET,Inc.",2017-08-19T14:34:12.933Z,127,244,A Sprintf binding library for Bridge.NET projects.,Retyped.sprintf,False,2017-12-14T01:10:33.577+00:00,True,False,,"sprintf,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",386,False,0.1.6440
Dmitry Sikorsky,2017-08-19T14:33:51.933Z,48,244,Part of the ExtCore.Data ExtCore framework extension.,ExtCore.Data.EntityFramework,False,2018-03-03T17:20:19.18+00:00,True,False,,,2862,False,2.1.0
"Object.NET,Inc.",2017-08-19T14:33:47.027Z,127,244,A Split binding library for Bridge.NET projects.,Retyped.split,False,2017-12-14T01:10:03.97+00:00,True,False,,"split,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",447,False,0.3.6440
Dmitry Sikorsky,2017-08-19T14:33:41.76Z,48,244,Part of the ExtCore.Data ExtCore framework extension.,ExtCore.Data.Entities.Abstractions,False,2018-03-03T17:18:58.1+00:00,True,False,,,2865,False,2.1.0
Dmitry Sikorsky,2017-08-19T14:33:31.337Z,48,244,Part of the ExtCore.Data ExtCore framework extension.,ExtCore.Data.Abstractions,False,2018-03-03T17:18:44.147+00:00,True,False,,,9465,False,2.1.0
"Object.NET,Inc.",2017-08-19T14:33:35.383Z,127,244,A Spin.js binding library for Bridge.NET projects.,Retyped.spin.js,False,2017-12-14T01:09:47.9+00:00,True,False,,"spin.js,typescript,ts,tsc,js,javascript,c#,csharp,dotnet,mobile,ios,web,transpiler,compiler,retyped,bridge,bridge.net,object.net",386,False,2.3.6440
