authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Sindrol(Xingzhu Song),2017-04-07T03:22:11.62Z,116,378,Sindrol ( Song Xingzhu ),Cocon90.Db.Mysql,False,2017-12-25T03:38:04.96+00:00,True,False,Cocon90.Db是由Cocon90.Db.Common为核心的类库与其它数据库操作库组合而成，以方便调用为主要目的，支持ORM操作，增、删、改、查、事务、批量执行、创建表、插入或保存记录 等等，并提供多种数据库支持。当前已支持Mysql、Sqlite、SqlServer。,"Songxingzhu,Sindrol,Cocon90,dal,SqlServer,Sqlite,MySql,Postgresql",1027,False,1.0.2
Sindrol(Xingzhu Song),2017-04-07T03:18:33.303Z,116,378,Sindrol ( Song Xingzhu ),Cocon90.Db.SqlServer,False,2017-12-25T03:33:00.887+00:00,True,False,Cocon90.Db是由Cocon90.Db.Common为核心的类库与其它数据库操作库组合而成，以方便调用为主要目的，支持ORM操作，增、删、改、查、事务、批量执行、创建表、插入或保存记录 等等，并提供多种数据库支持。当前已支持Mysql、Sqlite、SqlServer。,"Songxingzhu,Sindrol,Cocon90,dal,SqlServer,Sqlite,MySql,Postgresql",898,False,1.0.2
wxf,2017-04-07T03:17:25.68Z,364,378,Modefy by wuxf .Add methods lines checked,Wintellect.Analyzers.WXF,False,2017-04-20T19:16:56.017-07:00,True,False,,"Roslyn,analyzers,Wintellect",1014,False,1.0.7
Diego B. Fernandez,2017-04-07T03:12:48.457Z,378,378,A package to help parsing and injecting .env file into environment variables.,DotEnvParser,True,2017-04-06T20:12:48.457-07:00,True,False,,"envvar,dotenv,twelve-factor-app",260,False,1.0.0-beta2
Sindrol(Xingzhu Song),2017-04-07T03:05:26.453Z,120,378,http://www.cnblogs.com/songxingzhu,Cocon90.Db.Common,False,2017-12-21T12:56:16.02+00:00,True,False,Cocon90.Db是由Cocon90.Db.Common为核心的类库与其它数据库操作库组合而成，以方便调用为主要目的，支持ORM操作，增、删、改、查、事务、批量执行、创建表、插入或保存记录 等等，并提供多种数据库支持。当前已支持Mysql、Sqlite、SqlServer。Add dotnet Core Support.,"Songxingzhu,Sindrol,Cocon90,dal,SqlServer,Sqlite,MySql,Postgresql",1094,False,1.0.3
Manticore,2017-04-07T03:03:40.427Z,283,378,Package Description,Manticore,True,2017-07-11T17:23:09.8+00:00,True,False,,,5647,False,1.9.0-beta
OK HOSTING,2017-04-07T02:53:02.53Z,298,378,"DataBase simplification, validation and handling

			* Data validation
			* Data conversion
			* Extending Dictionary<,> and List<> with proxy and cache

			Please visit https://github.com/okhosting/OKHOSTING.Data",OKHOSTING.Data,False,2017-06-26T15:52:24.54+00:00,True,False,"DataBase simplification, validation and handling","okhosting,data,validation,convert,pcl",4548,False,1.0.22
The Big Bug Team,2017-04-07T02:51:31.287Z,139,378,The Big Bug 的基础功能包，包含一些基础的扩展和功能实现,TBB.Common,False,2017-12-02T09:07:43.24+00:00,True,False,,,2325,False,0.3.4.5
tofilagman,2017-04-07T02:43:56.55Z,232,378,SQL Helper and Extension,z.SQL,False,2017-08-31T06:39:52.663+00:00,True,False,,"application,app,utility,helper,extension,SQL",1915,False,1.1.5
Manticore,2017-04-07T02:40:56.303Z,283,378,Package Description,Manticore,True,2017-07-11T17:23:09.8+00:00,True,False,,,5647,False,1.8.0-beta
