authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Bandwidth.Net,2017-12-13T09:27:40.593Z,126,128,Bandwidth.Net is client library for the Bandwidth Application Platform,Bandwidth.Net,False,2017-12-15T10:46:31.913+00:00,True,False,,"bandwidth,catapult",15525,False,3.1.2
Monzoom (Poul Foged),2017-12-13T09:26:09.97Z,128,128,"Start Elasticsearch from .NET for integration tests. Contains both java runtime and elasticsearch embedded in the dll. 
    The version number follows the version of the embedded Elasticsearch. With Jvm updates and other changes only the last digit is increased.",elasticsearch-inside,False,2017-12-13T10:50:45.24+00:00,True,False,,"elasticsearch,elastic,integration,tests",24123,False,5.4.2
susankar,2017-12-13T09:29:54.767Z,105,128,Library for CALogger updated version 42.0.0.0 .Net standard 2.0,IDCServiceOffering.Marketing.CALogger,False,2018-01-05T09:43:57.713+00:00,True,False,,"""MS,Internal,Only""",8590,False,42.0.0
Bismart,2017-12-02T09:00:49.19Z,43209,139,Shared code library for the EII platform,Bismart.EII.Infrastructure.Shared,False,1900-01-01T00:00:00+00:00,False,False,,"Tag1,Tag2",-1,False,1.0.6544.17619
Ivan Gavryliuk (@aloneguid),2017-12-13T09:21:33.767Z,2,128,This package integrates Config.Net with Storage.Net library allowing you to use any data source already supported in Storage.Net (there are plenty).,Config.Net.Integration.Storage.Net,False,2018-04-18T22:38:31.47+00:00,True,False,,,2624,False,4.4.0.66
Rpac,2017-12-13T09:24:47.08Z,128,128,Rpac.Core.Mail,Rpac.Core.Mail,False,2017-12-13T09:24:47.08+00:00,True,False,,Rpac,1239,False,1.2.4
Ivan Gavryliuk (@aloneguid),2017-12-13T09:21:20.72Z,2,128,"Super simple configuration framework for .NET focused on developer ergonomics and strong typing. Supports multiple configuration sources such as .ini, .json, .xml files, as well as external providers pluggable by other NuGet packages.",Config.Net,False,2018-04-18T22:38:29.877+00:00,True,False,,,16434,False,4.4.0.66
dfaruque,2017-12-13T09:25:09.61Z,15,128,This is an EXTRA of my Beloved https://github.com/volkanceylan/Serenity platform,Serenity.Extra,False,2018-04-05T14:03:26.933+00:00,True,False,,Serenity,1690,False,2.3.2
Ivan Gavryliuk (@aloneguid),2017-12-13T09:21:33.767Z,2,128,This package integrates Config.Net with Storage.Net library allowing you to use any data source already supported in Storage.Net (there are plenty).,Config.Net.Integration.Storage.Net,False,2018-04-18T22:38:31.47+00:00,True,False,,,2624,False,4.4.0.66
dfaruque,2017-12-13T09:25:09.61Z,15,128,This is an EXTRA of my Beloved https://github.com/volkanceylan/Serenity platform,Serenity.Extra,False,2018-04-05T14:03:26.933+00:00,True,False,,Serenity,1690,False,2.3.2
Rpac,2017-12-13T09:24:47.08Z,128,128,Rpac.Core.Mail,Rpac.Core.Mail,False,2017-12-13T09:24:47.08+00:00,True,False,,Rpac,1239,False,1.2.4
Ivan Gavryliuk (@aloneguid),2017-12-13T09:21:20.72Z,2,128,"Super simple configuration framework for .NET focused on developer ergonomics and strong typing. Supports multiple configuration sources such as .ini, .json, .xml files, as well as external providers pluggable by other NuGet packages.",Config.Net,False,2018-04-18T22:38:29.877+00:00,True,False,,,16434,False,4.4.0.66
Monzoom (Poul Foged),2017-12-13T09:16:49.343Z,128,128,"Start Elasticsearch from .NET for integration tests. Contains both java runtime and elasticsearch embedded in the dll. 
    The version number follows the version of the embedded Elasticsearch. With Jvm updates and other changes only the last digit is increased.",elasticsearch-inside,False,2017-12-13T10:50:45.24+00:00,True,False,,"elasticsearch,elastic,integration,tests",24123,False,5.4.1
Scott Youngblut,2017-12-13T09:15:41.813Z,128,128,A simple dependency Resolver. IocContainer,Base2art.Standard.DependencyResolver,False,2017-12-13T09:15:41.813+00:00,True,False,MIT License,"ioc,dependency-injection",61,False,1.0.0
"Dominik Steffen,Vinatha Ramaswamy",2017-12-13T09:16:48.907Z,122,128,A logger wrapper for our project with nLog included.,emnicon.libs.pscr-core-logger,True,2017-12-19T16:22:19.88+00:00,True,False,A C# logger wrapper with nLog wrapping already included.,,449,False,1.0.1-beta
Monzoom (Poul Foged),2017-12-13T09:16:49.343Z,128,128,"Start Elasticsearch from .NET for integration tests. Contains both java runtime and elasticsearch embedded in the dll. 
    The version number follows the version of the embedded Elasticsearch. With Jvm updates and other changes only the last digit is increased.",elasticsearch-inside,False,2017-12-13T10:50:45.24+00:00,True,False,,"elasticsearch,elastic,integration,tests",24123,False,5.4.1
"Dominik Steffen,Vinatha Ramaswamy",2017-12-13T09:16:48.907Z,122,128,A logger wrapper for our project with nLog included.,emnicon.libs.pscr-core-logger,True,2017-12-19T16:22:19.88+00:00,True,False,,,449,False,1.0.1-beta
"Dominik Steffen,Vinatha Ramaswamy",2017-12-13T09:16:48.907Z,122,128,A logger wrapper for our project with nLog included.,emnicon.libs.pscr-core-logger,True,2017-12-19T16:22:19.88+00:00,True,False,,,449,False,1.0.1-beta
LS,2017-12-13T09:10:31.19Z,123,128,TCWireless.JsonGet,TCWireless.JsonGet,False,2017-12-18T10:03:36.33+00:00,True,False,,"Tag1,Tag2",1088,False,1.0.0.14
LS,2017-12-13T09:10:31.19Z,123,128,TCWireless.JsonGet,TCWireless.JsonGet,False,2017-12-18T10:03:36.33+00:00,True,False,,"Tag1,Tag2",1088,False,1.0.0.14
Google Inc.,2017-12-13T09:05:06.657Z,2,128,"Google APIs Client Library for working with YoutubeAnalytics v1beta1.

      Supported Platforms:
      - .NET Framework 4.5+
      - NetStandard1.3, providing .NET Core support.

      Legacy platforms:
      - .NET Framework 4.0
      - Windows 8 Apps
      - Windows Phone 8.1
      - Windows Phone Silverlight 8.0
	  
      Incompatible platforms:
      - .NET Framework < 4.0
      - Silverlight
      - UWP (will build, but is known not to work at runtime)

      More documentation on the API is available at:
      https://developers.google.com/api-client-library/dotnet/apis/youtubeAnalytics/v1beta1

      The package source code is available at:
      https://github.com/google/google-api-dotnet-client/tree/master/Src/Generated",Google.Apis.YouTubeAnalytics.v1beta1,False,2018-04-18T09:07:09.893+00:00,True,False,,Google,25790,True,1.31.1.1075
Google Inc.,2017-12-13T09:05:20.64Z,2,128,"Google APIs Client Library for working with Youtubereporting v1.

      Supported Platforms:
      - .NET Framework 4.5+
      - NetStandard1.3, providing .NET Core support.

      Legacy platforms:
      - .NET Framework 4.0
      - Windows 8 Apps
      - Windows Phone 8.1
      - Windows Phone Silverlight 8.0
	  
      Incompatible platforms:
      - .NET Framework < 4.0
      - Silverlight
      - UWP (will build, but is known not to work at runtime)

      More documentation on the API is available at:
      https://developers.google.com/api-client-library/dotnet/apis/youtubereporting/v1

      The package source code is available at:
      https://github.com/google/google-api-dotnet-client/tree/master/Src/Generated",Google.Apis.YouTubeReporting.v1,False,2018-04-18T09:07:25.473+00:00,True,False,,Google,15471,True,1.31.1.1075
