authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
SprayChronicle.Server.Http,2018-01-04T21:47:24.98Z,3,106,Package Description,SprayChronicle.Server.Http,True,2018-04-17T19:19:20.357+00:00,True,False,,,8495,False,0.1.0-build-84
"Chris Patterson,Dru Sellers,Travis Smith",2018-01-04T21:49:08.093Z,1,106,MassTransit Autofac container support; MassTransit is a message-based distributed application framework for .NET http://masstransit-project.com,MassTransit.Autofac,True,2018-04-19T17:05:26.18+00:00,True,False,,MassTransit,156186,False,4.0.1.1378-develop
SprayChronicle.Testing,2018-01-04T21:49:32.083Z,3,106,Package Description,SprayChronicle.Testing,True,2018-04-17T19:21:10.673+00:00,True,False,,,8186,False,0.1.0-build-84
"Chris Patterson,Dru Sellers,Travis Smith",2018-01-04T21:50:27.26Z,1,106,MassTransit Castle Windsor container support; MassTransit is a message-based distributed application framework for .NET http://masstransit-project.com,MassTransit.CastleWindsor,True,2018-04-19T17:05:52.68+00:00,True,False,,MassTransit,77670,False,4.0.1.1378-develop
"Chris Patterson,Dru Sellers,Travis Smith",2018-01-04T21:49:34.227Z,1,106,MassTransit Autofac container support for Automatonymous; MassTransit is a message-based distributed application framework for .NET http://masstransit-project.com,MassTransit.Automatonymous.Autofac,True,2018-04-19T17:05:35.29+00:00,True,False,,MassTransit,11120,False,4.0.1.1378-develop
"Chris Patterson,Dru Sellers,Travis Smith",2018-01-04T21:48:53.547Z,1,106,MassTransit is a message-based distributed application framework for .NET http://masstransit-project.com,MassTransit,True,2018-04-19T17:05:15.117+00:00,True,False,,MassTransit,712228,False,4.0.1.1378-develop
"Chris Patterson,Dru Sellers,Travis Smith",2018-01-04T21:49:46.35Z,1,106,MassTransit Automatonmous Microsoft.Extensions.DependencyInjection support; MassTransit is a message-based distributed application framework for .NET http://masstransit-project.com,MassTransit.Automatonymous.Extensions.DependencyInjection,True,2018-04-19T17:05:39.383+00:00,True,False,,MassTransit,4665,False,4.0.1.1378-develop
"Chris Patterson,Dru Sellers,Travis Smith",2018-01-04T21:49:21.343Z,1,106,MassTransit Automatonymous state machine support; MassTransit is a message-based distributed application framework for .NET http://masstransit-project.com,MassTransit.Automatonymous,True,2018-04-19T17:05:30.743+00:00,True,False,,MassTransit,55902,False,4.0.1.1378-develop
Dirk Eisenberg,2018-01-04T21:37:37.763Z,10,106,This projects implements an abstraction for Azure Storage Tables to use POCOs because deriving every entity from ITableEntity or TableEntity looks like a step backwards. The current implementation is intended to be an abstraction to store every existing entity into Azure Table Store.,CoreHelpers.WindowsAzure.Storage.Table,False,2018-04-10T20:12:13.37+00:00,True,False,,"poco,dotnet-core,dotnet,azure,azure-storage,azure-table-storage",2262,False,2.0.59
Red Centre Software,2018-01-04T21:39:29.647Z,102,106,A portable class library for the licensing suite,RCS.Licensing.Portable,False,2018-01-08T06:15:55+00:00,True,False,,,325,False,1.0.36
