authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
CapableObjects,2015-12-21T03:41:46.43Z,2,851,Descr,EcoWebProviders,False,2018-04-18T02:39:04.713+00:00,True,False,,"MDriven,Framework,ModelDrivenDevelopment,ECO,CapableObjects",116695,False,7.0.0.8110
shimat,2015-12-20T14:39:03.107Z,43209,852,OpenCV wrapper for .NET Framework,OpenCvSharp-WithoutDll,False,1900-01-01T00:00:00+00:00,False,False,OpenCV 2.x wrapper,"Image,Processing,OpenCV,Wrapper,FFI",-1,False,2.4.10.20151220
Grid Protection Alliance,2015-12-21T05:12:14.653Z,1,851,"Library of ASP.NET web forms extensions, embedded resource hosting and HTTP Module for implementing role-based security.",GSF.Web,True,2018-04-20T04:18:05.907+00:00,True,False,,"Web,ASP.NET,Extensions,Hosting,HTTP,Module,Security,Portal,JavaScript",71648,False,2.1.150-beta
LEXXMT LTD,2015-12-20T13:00:46.333Z,43209,852,Enables programmers to access virtually unlimited number of forex brokers’ price feeds and simultaneously execute orders on all connected terminals. With tick delivery delay under 10 - 15ms (Subject to your application processing speed and windows thread quantum length).,Lexxmt.Forex,False,1899-12-31T16:00:00-08:00,False,False,"This is .NET library for multi-terminal  Expert Advisors / automated Forex trading.    
var tick = Lexxmt.Forex.Market.GetApproximateQuote(""EURUSD"");",,6197,False,1.11.57.9
dk-xamarin,2015-12-20T19:20:13.82Z,362,852,DK: portable class library (no dependency on Xamarin),DK.Portable,False,2017-04-23T16:25:35.32+00:00,True,False,,"Xamarin,Forms,Android,iOS,DK-Xamarin",51803,False,1.2.0.76
"Ademar Gonzalez,Henrik Feldt",2015-12-20T11:18:58.513Z,111,852,Suave is a simple web development F# library providing a lightweight web server and a set of combinators to manipulate route flow and task composition.,Suave,True,2017-12-30T19:08:22.903+00:00,True,False,,,175983,False,1.0.0-beta2
Dimension Data,2015-12-21T05:40:46.547Z,15,851,"Provides a client to fully manage the CaaS including deploying machines, managing backups etc.",DD.CBU.Compute.Api.Client,True,2018-04-05T01:25:32.323+00:00,True,False,Dimension Data Compute as a Service client API.,,23165,False,3.0.186-develop
Team XSockets Sweden AB,2015-12-04T08:36:35.96Z,456,868,"Supports: .NET 4.0+, Xamarin iOS x64, MonoTouch (iOS), MonoDroid (Android). Universal Apps, WinPhone, WinStore, Win10IoT",XSockets.Client,True,2017-01-19T13:30:37.953+00:00,False,False,,"XSockets,Websockets,Realtime,IoT",37281,False,6.0.0-alpha
"Ademar Gonzalez,Henrik Feldt",2015-12-20T10:48:28.15Z,111,852,Suave is a simple web development F# library providing a lightweight web server and a set of combinators to manipulate route flow and task composition.,Suave.Testing,True,2017-12-30T19:10:55.643+00:00,True,False,,,30429,False,1.0.0-beta1
beamyplum,2015-12-20T15:02:23.673Z,43209,852,Common abstractions for UoW & Repository pattern,Brik.Data.Common,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.2
Karsten N. Strand,2015-12-21T12:20:43.303Z,210,851,Pomona simple scheduling library.,Pomona.Scheduler,False,2017-09-22T12:42:33.257+00:00,True,False,,"rest,linq,mapping,dto,odata,query",14637,False,0.27.0
Thong Nguyen,2015-12-21T10:29:24.02Z,73,851,"Shaolinq is a thoughtfully designed ORM and Linq provider for .NET
    
Use this package to add Shaolinq and out-of-the-box MySql support.
    
Designed to perform super fast and be easy to use, Shaolinq's features also include:
    
- First class schema-first ORM with WYSIWYG data access and minipulation.
- First class LINQ support (not the basic kind you see in most other OSS projects).
- Single trip updating of objects.
- Support for Sqlite, MySql, Postgres and SQL Server.
- Automatic database creation and schema migration.
- Delete LINQ extension for batch server side deletes.
- Full support for server side date functions (Date.DayOfWeek etc).
- Easily extensible with a simple interface for adding support for other ADO.NET compatible databases.
- Open Source!",Shaolinq.SqlServer,True,2018-02-06T23:35:03.593+00:00,True,False,A thoughtful ORM and Linq provider for .NET and SQL Server,"shaolinq,linq,provider,orm,sqlite,mysql,sql,database",39718,False,1.0.1.551-rc
