authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Accusoft,2016-01-27T13:28:22.077Z,17,814,"Provides a set of objects that provide access to document recognition technology. Includes support for Japanese, Korean and Chinese – Traditional and Simplified.",Accusoft.ImageGear.Recognition.Asian,True,2018-04-03T17:24:48.577+00:00,False,False,,,4625,False,22.0.29-alpha
Grid Protection Alliance,2016-02-10T05:26:55.27Z,1,800,"Library of components for managing standard and TLS asynchronous TCP/UDP/Multicast client/server connections, as well as serial and file-based communication in a client/server interface based abstraction layer.",GSF.Communication,True,2018-04-20T04:17:38.89+00:00,True,False,"Library of interface based client/server communication components for TLS, TCP, UDP, Multicast, serial, files and ZeroMQ.","Communications,TCP,UDP,Multicast,TLS,SSL,ZeroMQ,Serial,Client,Server",73654,False,2.1.178-beta
Derek Tremblay,2016-02-09T02:09:20.6Z,301,801,"A WPF TextBox for entering a currency value, similar to how a cash register works.

Numbers typed are pushed in from the right. If we start with the default value 0.00, and start typing the numbers 123, the value updates as such: 0.00 => 0.01 => 0.12 => 1.23

You can set Maximum and Minimum value.

If we press the backspace key, the numbers are shifted right: 1.23 => 0.12 => 0.01 => 0.00

If we press the delete key, the value is reset to 0.00.

If we press the minus key, the value becomes negative.

If we press down/up key, the value are increase/decrease

Support stringformat C to C6.

Copy and paste decimal value.

Undo/Redo value with default ctrl+z / ctrl+y

This control's template can be customized to change the appearance.

Supports data validation.",CurrencyTextBox,False,2017-06-23T15:38:45.263+00:00,True,False,"enhanced version of WPF currencytextbox

https://wpfcurrencytextbox.codeplex.com/","WPF,currencytextbox,textbox,money,decimal",3997,False,1.1.0
Accusoft,2016-01-25T14:16:58.837Z,17,816,"Provides a set of objects that provide access to document recognition technology. Includes support for Japanese, Korean and Chinese – Traditional and Simplified.",Accusoft.ImageGear.Recognition.Asian,True,2018-04-03T17:24:48.577+00:00,False,False,,,4625,False,22.0.23-alpha23
Google Inc.,2016-02-09T20:39:01.903Z,528,801,"Google APIs Client Library for working with Dfareporting v2.4.
          Supported Platforms:

          - .NET Framework 4 and 4.5

          - Windows Store apps

          - Windows Phone 8 and 8.1

          - Portable Class Libraries

          More documentation on the API is available at:
          https://developers.google.com/api-client-library/dotnet/apis/dfareporting/v2.4

          The package source code is available at:
          https://developers.google.com/resources/api-libraries/download/dfareporting/v2.4/csharp",Google.Apis.Dfareporting.v2_4,False,2016-11-08T00:31:09.633-08:00,True,False,,Google,7284,True,1.10.0.10
Intersoft Solutions,2016-02-10T02:49:36.097Z,7,800,"Provides seamless logging integration to Microsoft Azure Insights service, including page view and error logs. Supports all client and server platforms.",Intersoft.Crosslight.Logging.AzureInsights,False,2018-04-13T08:31:47.453+00:00,True,False,,"Intersoft,Crosslight,Logging,Azure,Insights,Microsoft,PCL,Server,Portable,Class,Library",44140,False,5.0.5000.527
Accusoft,2016-02-01T14:35:09.233Z,17,809,"Provide support for advanced image processing tools such as mosaic, picturize, spotlight, pixelate, and shadow effects.",Accusoft.ImageGear.AdvancedProcessing,True,2018-04-03T17:16:58.503+00:00,False,False,,,5255,False,22.0.34-alpha
Accusoft,2016-02-01T13:40:20.493Z,17,809,"Includes all functionality to work with common files including BMP, ICO, CUR, CLP, PNG, GIF, TIFF and JFIF file formats. Includes Core ImageGear API, Display API, File format manager, general metadata API, Metadata dictionary API for the file common formats, CCITT, Deflate, LZW and JPEG compressions. Also provides support for simplified EXIF, IPTC and XMP Metadata API.",Accusoft.ImageGear.Core,True,2018-04-03T17:18:20.023+00:00,False,False,,,5858,False,22.0.31-alpha
"alien-mcl,tpluscode",2016-02-09T20:12:22.083Z,402,801,Fody weaver plugin for RomanticWeb instrumentation,RomanticWeb.Fody,False,2017-03-14T18:43:21.94+00:00,True,False,,RomanticWeb.Fody,1865,False,0.3.138
K. JENZRI,2016-02-09T21:56:52.933Z,89,801,"Nuget pckage providing base class to create an HybridService.Wcf.

HybridServiceWcf is an HybridService hosting a Wcf services. An HybridService is a console application program that can be installed as Windows service.",HybridServiceWcf,False,2018-01-21T12:28:59.023+00:00,False,False,,,1067,False,1.1.0
stijnb,2016-02-09T22:14:48.503Z,801,801,SQLite implementation of the System.Data.Common provider model.,K2.Data.Sqlite,True,2016-02-09T14:14:48.503-08:00,True,False,,,144,False,1.0.0-t160209220314
Yu Guan,2016-02-09T23:40:45.487Z,214,801,"https://devlib.codeplex.com/

WinForms/UserControls of ModernUI/MetroUI style 

DevLib is a highly reusable collection of components and core functionalities addressing common crosscutting concerns. It provides a comprehensive set of features that save development time, minimize costs, reduce the use of precious test resources, and decrease the overall maintenance effort.

It is time to boost your productivity.",DevLib.ModernUI,False,2017-09-18T16:46:31.077+00:00,True,False,"https://devlib.codeplex.com/

DevLib is a highly reusable collection of components and core functionalities addressing common crosscutting concerns. It provides a comprehensive set of features that save development time, minimize costs, reduce the use of precious test resources, and decrease the overall maintenance effort.

It is time to boost your productivity.","Metro,Modern,UI,style,WinForms,UserControls",14331,False,2.7.5.33595
Google Inc.,2016-02-09T20:38:56.53Z,606,801,"Google APIs Client Library for working with Dfareporting v2.3.
          Supported Platforms:

          - .NET Framework 4 and 4.5

          - Windows Store apps

          - Windows Phone 8 and 8.1

          - Portable Class Libraries

          More documentation on the API is available at:
          https://developers.google.com/api-client-library/dotnet/apis/dfareporting/v2.3

          The package source code is available at:
          https://developers.google.com/resources/api-libraries/download/dfareporting/v2.3/csharp",Google.Apis.Dfareporting.v2_3,False,2016-08-22T06:38:03.17-07:00,True,False,,Google,2860,True,1.10.0.50
