authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
dk-xamarin,2016-03-17T19:52:19.187Z,51,764,"Fork of SQLite.Net-PCL. It supports 64 bit unsigned integers (ulong) stored as blob's, and contains many performance optimizations.",DK.SQLite,False,2018-02-28T22:21:53.7+00:00,True,False,,"Xamarin,Forms,Android,iOS,DK-Xamarin",61697,False,1.2.0.286
Jason Jarrett,2016-03-17T18:38:04.31Z,759,764,TypeScript Definitions (d.ts) for deep-equal. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,deep-equal.TypeScript.DefinitelyTyped,False,2016-03-22T10:58:49.637-07:00,True,False,,"TypeScript,JavaScript",8154,False,0.0.4
Jason Jarrett,2016-03-17T18:46:33.54Z,687,764,TypeScript Definitions (d.ts) for es6-shim. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,es6-shim.TypeScript.DefinitelyTyped,False,2016-06-02T09:07:58.383-07:00,True,False,,"TypeScript,JavaScript",34971,False,0.2.3
Lars Kristian Dahl,2016-03-17T19:36:34.493Z,487,764,Library for accessing Eve Online CREST.,eZet.EveLib.EveCrest,False,2016-12-19T18:19:32.443+00:00,True,False,,"EveLib,EveCrest,API,EveOnline,Eve,Online,Crest",4196,False,3.3.2
Jason Jarrett,2016-03-17T18:51:06.927Z,759,764,TypeScript Definitions (d.ts) for fast-stats. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,fast-stats.TypeScript.DefinitelyTyped,False,2016-03-22T11:12:16.363-07:00,True,False,,"TypeScript,JavaScript",30038,False,1.4.1
Jason Jarrett,2016-03-17T18:28:20.607Z,492,764,TypeScript Definitions (d.ts) for chroma-js. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,chroma-js.TypeScript.DefinitelyTyped,False,2016-12-13T22:44:58.847-08:00,True,False,,"TypeScript,JavaScript",10191,False,0.0.6
Jason Jarrett,2016-03-17T18:34:00.987Z,492,764,TypeScript Definitions (d.ts) for cordovarduino. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,cordovarduino.TypeScript.DefinitelyTyped,False,2016-12-13T22:58:45.473-08:00,True,False,,"TypeScript,JavaScript",9225,False,0.0.5
Jason Jarrett,2016-03-17T18:14:08.41Z,492,764,TypeScript Definitions (d.ts) for assertion-error. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,assertion-error.TypeScript.DefinitelyTyped,False,2016-12-13T22:20:04.593-08:00,True,False,,"TypeScript,JavaScript",17205,False,0.0.5
Mamadou Samba DIALLO,2016-03-17T19:50:18.677Z,763,764,"This package can deserialize any String, Stream, or StreamReader provide by a web api response. 
Particularity is done on the HAL+JSON response. 
Installation:
On the package console run :
Install-Package HALJSonDeserializer
Usage:
After installation you must include the namespace of the package where you will use it:
using haljson;
So now: suppose that you want to call a web api via ""http://localhost:8080/customer"" in your c# code and to parse it into your custom type called ""Customer"". This can be done simply as follows:
 Customer theCustomer =  HALJSonDeserializer .GetAndParse<Customer>(""http://localhost:8080/customer"");
For async call you can do this:
 Customer theCustomer =  HALJSonDeserializer .GetAndParseAsync<Customer>(""http://localhost:8080/customer"");
If you just want to deserialize a Stream, a StreamReader or a string, their are three extrension methods for those type. You can do that as follows:
Customer  theCustomer = myStream.ToObject<Customer>();  //For a Stream
Customer  theCustomer = myStreamReader.ToObject<Customer>();  //For a StreamReader
Customer  theCustomer = myString.ToObject<Customer>(); //For a string",HALJSonDeserializer,False,2016-03-18T10:39:05.44+00:00,True,False,Parckage for deserializing HAL+JSon response datas,,2942,False,1.1.3
Jason Jarrett,2016-03-17T18:13:12.257Z,492,764,TypeScript Definitions (d.ts) for arcgis-js-api. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,arcgis-js-api.TypeScript.DefinitelyTyped,False,2016-12-13T22:18:13.133-08:00,True,False,,"TypeScript,JavaScript",12688,False,0.0.7
Takenet,2016-03-17T19:50:21.557Z,172,764,MessagingHub Client host,Takenet.MessagingHub.Client.Host,False,2017-10-30T18:02:28.187+00:00,True,False,A host implementation to run on a Library project for MessagingHub SDK,messagingHub,48645,False,0.2.79
Jason Jarrett,2016-03-17T18:31:10.083Z,492,764,TypeScript Definitions (d.ts) for connect-livereload. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,connect-livereload.TypeScript.DefinitelyTyped,False,2016-12-13T22:51:03.393-08:00,True,False,,"TypeScript,JavaScript",9518,False,0.0.7
Jason Jarrett,2016-03-17T18:25:35.223Z,492,764,TypeScript Definitions (d.ts) for calq. Generated based off the DefinitelyTyped repository [git commit: cc3d223a946f661eff871787edeb0fcb8f0db156]. http://github.com/DefinitelyTyped,calq.TypeScript.DefinitelyTyped,False,2016-12-13T22:40:10.89-08:00,True,False,,"TypeScript,JavaScript",9385,False,0.0.6
