authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
"XAct Software Solutions,Inc.",2012-03-03T09:12:08.4Z,43209,2239,An XActLib Assembly: a library to encapsulate what is needed to run an MVC application using Unity as the IoC,XAct.Services.IoC.AspMvc.Unity,False,1899-12-31T16:00:00-08:00,False,False,,"XAct,XActLib",-1,False,0.0.206
Marimer LLC,2012-03-04T18:54:10.96Z,2004,2238,"Supports the creation of ASP.NET MVC applications.

CSLA .NET is an application development framework that reduces the cost of building and maintaining applications. The framework enables developers to build an object-oriented business layer for their application that encapsulates all business, authorization and validation logic for the application.",CSLA-ASP.NET-MVC,False,2012-10-24T14:45:49.937-07:00,True,False,,"CSLA,ASP.NET,MVC",7834,False,4.3.10
DotNetDesign,2012-03-05T04:32:13.817Z,43209,2237,Framework that facilitates a rich entity model with repositories and services that can be distributed across service layers.,DotNetDesign.EntityFramework,False,1899-12-31T16:00:00-08:00,False,False,,"entity-framework,dal",-1,False,0.4.2
eXpand,2012-03-05T16:31:56.427Z,11,2237,WorldCreator Module (Win) / eXpand Framework,eXpandWorldCreatorWin,False,2018-04-09T16:26:37.873+00:00,True,False,WorldCreator Module (Win) / eXpand Framework,"DevExpress,eXpand",68863,False,11.2.10.1
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-03-02T21:10:55.46Z,43209,2240,The tools to configure the nservicebus,NServiceBus.Tools-CI,False,1899-12-31T16:00:00-08:00,False,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2059
Michael Edwards,2012-03-04T19:27:32.173Z,43209,2238,Integration for Glass.Sitecore.Mapper and Razor. Allows a developer to create Razor views from within Sitecore that can be used like XSLTs and Sublayouts,Glass.Sitecore.Mapper.Razor,False,1899-12-31T16:00:00-08:00,False,False,,"sitecore,glass,mapper,object,razor",-1,False,0.0.0.1
"XAct Software Solutions,Inc.",2012-03-03T09:09:49.697Z,435,2239,An XActLib Assembly: a library for accessing the FS system directly (not IsolatedStorage). Higher security concern than just XAct.IO,XAct.IO.FS,False,2017-02-09T01:57:24.71+00:00,True,False,,"XAct,XActLib",92162,False,0.0.206
"XAct Software Solutions,Inc.",2012-03-03T22:01:08.037Z,43209,2239,"An XActLib Assembly: an Assembly that builds on the interfaces defined in XAct.Data, providing implementations of Repositories for EF 40 and EF4.2, suitable for working with POCOs, etc. as well as CodeFirst.",XAct.Data.Db.EF,False,1899-12-31T16:00:00-08:00,False,False,,"XAct,XActLib",-1,False,0.0.208
Axiom Project Team,2012-03-03T05:41:09.247Z,2082,2239,Axiom.Plugins.DevILCodecs,Axiom.Plugins.DevILCodecs,False,2012-08-07T13:26:33.277-07:00,True,False,,"3D,DirectX,XNA,OpenGL,Mono,MacOS,Android,iOS,iPhone,iPad,WindowsPhone7,Linux",1481,False,0.8.3101.12095
David Conde Marin,2012-03-05T07:38:36.897Z,2237,2237,Collection of Scaffolders for a SharpLite project,SharpLite.Scaffolding,False,2012-03-04T23:38:36.897-08:00,True,False,Collection of Scaffolders for a SharpLite project,,895,False,1.0.0
Ole Lynge Soerensen,2012-03-02T18:57:17.407Z,2240,2240,This library contains core infrastructure logic that does not depend on external libraries.,Uncas.Core,False,2012-03-02T10:57:17.423-08:00,True,False,,"core,library",1099,False,1.1.0.154
objo,2012-03-03T16:40:32.627Z,43209,2239,"OxyPlot is a .NET plotting library with focus on simplicity and performance. The library contains custom controls for WPF, Silverlight and Windows Forms and includes exporters for SVG, PDF, XPS and PNG.",OxyPlot.Silverlight,False,1899-12-31T16:00:00-08:00,False,False,,"silverlight,plotting,plot,charting,chart",134294,False,2012.2.1.55
"XAct Software Solutions,Inc.",2012-03-04T00:51:36.243Z,435,2238,An XActLib Assembly: a library to manage user Profile settings in a modular and serializable way.,XAct.Settings,False,2017-02-09T01:57:56.947+00:00,True,False,,"XAct,XActLib",62518,False,0.0.209
Marimer LLC,2012-03-04T18:53:59.357Z,29,2238,"Supports the creation of ASP.NET Web Forms applications, and is required for any ASP.NET hosted application model.

CSLA .NET is an application development framework that reduces the cost of building and maintaining applications. The framework enables developers to build an object-oriented business layer for their application that encapsulates all business, authorization and validation logic for the application.",CSLA-ASP.NET,False,2018-03-22T18:54:15.09+00:00,True,False,,"CSLA,ASP.NET",36273,False,4.3.10
Gibraltar Software,2012-03-05T06:01:02.357Z,33,2237,A Log4Net Appender that connects it to the Gibraltar Agent - a black box for recording diagnostic information for your .NET application.,Gibraltar.Agent.Log4Net,True,2018-03-18T01:12:36.827+00:00,True,False,,,11631,False,3.0.0.1029-rc
Alan Dean,2012-03-04T20:08:58.763Z,1242,2238,Provides Royal Mail domain models.,Cavity.Domain.RoyalMail,False,2014-11-25T04:33:19.267-08:00,True,False,,Domain,11902,False,1.1.0.784
"XAct Software Solutions,Inc",2012-03-03T22:06:36.207Z,43209,2239,An XActLib Assembly: a Library of code to encapsulate what is required to host an ASP.NET website using Unity as the IoC,XAct.Services.IoC.AspNet.Unity,False,1899-12-31T16:00:00-08:00,False,False,,"XAct,XActLib",-1,False,0.0.208
WebSupergoo,2012-03-05T08:16:52.587Z,30,2237,Required to use ABCpdf's built-in Gecko HTML engine,ABCpdf.ABCGecko,False,2018-03-21T11:16:28.893+00:00,True,False,,"ABCpdf,PDF,Acrobat,Gecko,HTML",52399,False,8.1.1.2
"XAct Software Solutions,Inc.",2012-03-04T00:45:16.03Z,435,2238,"An XAct Library Assembly: an Assembly that builds on the interfaces defined in XAct.Data, to provide RDBMS specific functionality.",XAct.Data.Db,False,2017-02-08T17:57:01.04-08:00,True,False,,"XAct,XActLib",98435,False,0.0.209
Simon Cropp,2012-03-04T10:11:10.287Z,3,2238,Fody add-in for injecting INotifyPropertyChanged code into properties.,PropertyChanged.Fody,False,2018-04-17T06:11:40.603+00:00,True,False,,"WPF,Silverlight,MVVM,WP7,WindowsPhone,INotifyPropertyChanged,DataBinding,ILWeaving",654437,False,1.13.0
eXpand,2012-03-05T16:27:08.95Z,1089,2237,ExceptionHandling Module (Web) / eXpand Framework,eXpandExceptionHandlingWeb,False,2015-04-27T12:07:21.237-07:00,True,False,ExceptionHandling Module (Web) / eXpand Framework,"DevExpress,eXpand",56866,False,11.2.10.1
Josh Pyles,2012-03-04T19:10:54.227Z,1837,2238,Sexy form elements with jQuery,jQuery.Uniform,False,2013-04-09T00:48:05.127-07:00,True,False,,jquery,24670,False,1.7.5.1
Run00,2012-03-04T22:32:29.22Z,2013,2238,Run00.Compare is a comparison utility used to compare to classes with a similar structure and type.,Run00.Compare,False,2012-10-15T16:53:36.843-07:00,True,False,,,4369,False,0.0.1
"Udi Dahan,Andreas Ohlund,Jonathan Matheus,Jonathan Oliver et al",2012-03-05T07:39:42.597Z,43209,2237,The Unity Container for the nservicebus,NServiceBus.Unity-CI,False,1899-12-31T16:00:00-08:00,False,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",-1,False,3.0.2062
